KEY,CATEGORY_NBR,CATEGORY_DESC,UPC,ITEM_NBRS,ITEM_DESC,REPLENISHMENT_NOTES,ESTIMATED_GET_WELL_ETA
1,54,OTC,73112400380,980343858,BIOFREEZE ROLLON 2 PACK,Late Trucks,4/21/2023
1,54,OTC,4116700915,980355627,ICY HOT 3PK 2.5OZ,Late Trucks,4/21/2023
1,54,OTC,36819699756,980412237,MM MUCUS RELIEF DM 56CT,Late Trucks LH,4/28/2023
1,54,OTC,81162002298,990003293,CORE PWR ELITE CHOC 12OZ 8PK,Sporadic supply,6/1/2023
1,54,OTC,81162002300,990003414,FAIRLIFE STRAWBERRY 12 RTDS,Limited Availability,5/5/2023
1,54,OTC,19396832031,990006159,MM FIBER CAP FIBER CAPSULES,Late Trucks,4/21/2023
1,54,OTC,19396832513,990019618,MM DOCUSATE SODIUM STOOL SOFTENER,Late Trucks LH,4/7/2023
1,54,OTC,84022930374,990283565,BUILT BAR PUFFS 13 CT,Late Trucks,4/29/2023
1,54,OTC,4110059787,990284914,CHILDREN'S CLARITIN CHEWABLES 2X40CT,Late Trucks,4/21/2023
1,54,OTC,19396833041,990285487,MM ACETAMINOPHEN 650 ARTHRITIS 2 -200 CT,Late Trucks LH,4/17/2023
1,54,OTC,63748000259,990287443,ATK ENDULGE CDY VARIETY 22PK,Late Trucks,4/22/2023
1,54,OTC,88884901385,990287490,QUEST CHIPS VARIETY 14 CT,Late Trucks,4/28/2023
1,54,OTC,63748000331,990295939,ATK MEAL VARIETY 16CT,Late Trucks,4/22/2023
1,54,OTC,63748000332,990295979,ATK CCNR SNACK VARIETY 20PK,Late Trucks LH,4/3/2023
1,56,PRODUCE AND FLORAL,71752411125,105832,ORGANIC BANANA 3LB,Limited Availability,4/30/2023
1,56,PRODUCE AND FLORAL,3022304780,148798,BABY SPINACH 1 LB.,Late Trucks LH,1/5/2023
1,56,PRODUCE AND FLORAL,3338311504,19442,LEMONS 3 LB,Late Trucks LH,11/5/2022
1,56,PRODUCE AND FLORAL,40642618689,261868,JUICE ORANGE 113CT CASE,Sporadic supply,4/17/2023
1,56,PRODUCE AND FLORAL,3383222417,279457,BLUEBERRIES 18 OZ,Late Trucks,4/8/2023
1,56,PRODUCE AND FLORAL,8074791104,28271,SEEDED RED GRAPES 3 LB,Limited Availability,4/28/2023
1,56,PRODUCE AND FLORAL,71575610026,284479,BLACKBERRIES 18OZ,Late Trucks,4/15/2023
1,56,PRODUCE AND FLORAL,66592000212,33249,RASPBERRIES  12 OZ,Late Trucks,4/15/2023
1,56,PRODUCE AND FLORAL,80430508017,33997,HONEYCRISP APPLE 8CT,Sporadic supply LH,10/12/2022
1,56,PRODUCE AND FLORAL,2371100828,345042,PREMIUM ROSES 18 CT.,Sporadic supply,4/12/2023
1,56,PRODUCE AND FLORAL,3338365021,345724,ICEBERG LETTUCE 2CT 2 COUNT,Late Trucks,4/19/2023
1,56,PRODUCE AND FLORAL,7266860000,377608,ROMAINE HEARTS 6 COUNT,Limited Availability,4/29/2023
1,56,PRODUCE AND FLORAL,60580617010,419571,SWEET CORN 8 COUNT,Late Trucks,4/19/2023
1,56,PRODUCE AND FLORAL,40644759679,475967,GRAPEFRUIT 8 LB,Sporadic supply,4/17/2023
1,56,PRODUCE AND FLORAL,40000478866,478866,ORGANIC RASPBERRIES 12 OZ,Limited Availability,4/17/2023
1,56,PRODUCE AND FLORAL,70935189133,504331,BROCCOLI FLORETS 2 LBS,Sporadic supply,4/22/2023
1,56,PRODUCE AND FLORAL,7.80013E+11,591661,PLUMS 3.5 LB 3.5 LB,Limited Availability,4/28/2023
1,56,PRODUCE AND FLORAL,7146401635,603737,BH ORG CARROT JUICE 52FLOZ,Late Trucks,4/12/2023
1,56,PRODUCE AND FLORAL,2791899412,663079,SWEET RED ONION 6LB 6LB BIN,Sporadic supply LH,4/2/2023
1,56,PRODUCE AND FLORAL,8167943200,665305,PAPAYA 12CT PER CASE,Late Trucks,4/28/2023
1,56,PRODUCE AND FLORAL,1715620006,749972,STRAWBERRIES 2LB,Limited Availability,4/17/2023
1,56,PRODUCE AND FLORAL,68826714000,754445,SWEET MINI PEPPERS 1.5LB,Sporadic supply,4/19/2023
1,56,PRODUCE AND FLORAL,85080600234,825216,WATERMELON 1 EACH WATERMELON,Late Trucks,4/30/2023
1,56,PRODUCE AND FLORAL,5783689000,833861,MEDLEY TOMATOES 2 LB,Sporadic supply,4/18/2023
1,56,PRODUCE AND FLORAL,9884301106,867552,CANTALOUPE 1 EACH,Limited Availability,4/30/2023
1,56,PRODUCE AND FLORAL,74069569999,980061254,CAULIFLOWER 1 COUNT,Limited Availability,4/29/2023
1,56,PRODUCE AND FLORAL,74069569998,980062808,CAULIFLOWER 12CT. 1CT,Limited Availability,4/29/2023
1,56,PRODUCE AND FLORAL,40980078906,980078906,GREEN BANANAS 3 LBS,Limited Availability LH,1/20/2023
1,56,PRODUCE AND FLORAL,7774529936,980134905,SANTA FE SALAD BOWL,Sporadic supply LH,2/18/2023
1,56,PRODUCE AND FLORAL,2005929934,980178938,BOUQUET JUMBO PREMIUM,Sporadic supply,4/12/2023
1,56,PRODUCE AND FLORAL,2005930392,980182433,ROSE PLUS ARRANGEMENT,Sporadic supply,4/12/2023
1,56,PRODUCE AND FLORAL,88262376988,980236381,PAPAYA - 9CT PR,Major delays FH,12/31/2022
1,56,PRODUCE AND FLORAL,88339100429,980242818,COSMIC CRISP APPLE 4LB POUCH BAG,Late Trucks,4/17/2023
1,56,PRODUCE AND FLORAL,81318701183,980290591,JUMBO BLUEBERRIES 16OZ,Limited Availability,4/29/2023
1,56,PRODUCE AND FLORAL,19396811363,980349332,SOUTHWEST SALAD KIT MEMBERS MARK 12OZ,Major delays,4/15/2023
1,56,PRODUCE AND FLORAL,74069565815,980429288,PETIE ROMAINE,Late Trucks,4/11/2023
1,56,PRODUCE AND FLORAL,3022304074,984102546,SWEET KALE CHOPPED,Late Trucks,4/19/2023
1,56,PRODUCE AND FLORAL,85972300346,990287583,WHITE DRAGON FRUIT 2 LB,Limited Availability,4/21/2023
1,57,DELI PI,81231501165,307728,G/M MINI MANCHEGO EMPAQUE 2.16LBS,Late Trucks LH,3/31/2023
1,57,DELI PI,2708618004,59267,MINI CHKN TACOS DON MIGUEL,Limited Availability,4/14/2023
1,57,DELI PI,7874200493,633467,FRESH CILANTRO SALSA 48 OZ,Sporadic supply,4/21/2023
1,57,DELI PI,4494608174,933055,"UNCOOKED FLOUR TORT TORTILLAS 36 CT 8""",Sporadic supply LH,4/21/2023
1,57,DELI PI,21887900000,980031569,DANAMARK HAVARTI RW,Production delays at the supplier,4/29/2023
1,57,DELI PI,7874229199,980104732,LOADED POTATO SALAD 48 OZ,Sporadic supply,4/21/2023
1,57,DELI PI,7874222925,980170728,MM LOADEDPOTATO SOUP,Sporadic supply,4/14/2023
1,57,DELI PI,81390500356,980268462,CF HARD BOILED EGGS 12-2 CT,Sporadic supply,4/14/2023
1,57,DELI PI,7795879491,980280804,BROC CHD SINGLE SERV PANERA,Late Trucks,4/14/2023
1,57,DELI PI,2687514612,980282741,MAPLE BREAKFAST LINK 24OZ,Limited Availability,4/11/2023
1,57,DELI PI,82979307126,980287014,PORK TAMALES PORK TAMALES,Limited Availability,4/14/2023
1,57,DELI PI,19396810075,980309313,MM GUACAMOLE MINI 14-2.5OZ,Late Trucks LH,2/11/2023
1,57,DELI PI,82868601308,980317283,CHCKN SAUSAGE PACK SAVORY GRILL,Sporadic supply,4/21/2023
1,57,DELI PI,4610035432,980317696,BB CHEESE & CRACKERS SARGENTO 18 OZ,Sporadic supply,4/14/2023
1,57,DELI PI,19396831990,990005252,MM PNPL JP DIP 24 OZ PINEAPPLE JALAPENO,Late Trucks,4/7/2023
1,57,DELI PI,19396832019,990006002,ROTISSERIE CHKN BRST 1.375 LBS NET WEIGHT,Sporadic supply LH,3/25/2023
1,57,DELI PI,85402100845,990103323,CLIO MINIS 24CT,Sporadic supply,4/12/2023
1,57,DELI PI,7301510334,990292499,LE GRUYERE 14 OZ,Late Trucks,4/12/2023
1,57,DELI PI,74275334817,990293955,HAM GRUYERE EGG BITE HAM GRUYERE EGG BITE,Sporadic supply,4/15/2023
1,57,DELI PI,7874219644,9974,COLBY JACK CUBES 3 LBS,Late Trucks,4/14/2023
1,58,CHIPS,2840009744,247412,CHESTERS HOT FRIES 50CT - 1 OZ,Sporadic supply,4/12/2023
1,58,CHIPS,4178002178,358482,UTZ JUMBO VTY PK 42 CT,,1/31/2022
1,58,CHIPS,2840004399,386354,FUNYUNS ONION FLAVOR 50CT SP,Sporadic supply,4/13/2023
1,58,CHIPS,8266694002,596934,POPCHIPS VTY PACK 30/0.8 OZ. BAGS,Production delays at the supplier,4/25/2023
1,58,CHIPS,2840048063,980272280,30CT VP SUNCHIPS 30CT VP SUNCHIPS,Production delays at the supplier,4/15/2023
1,58,CHIPS,2840048064,980272281,FRITO-LAY BAKED MIX VARIETY PACK,Production delays at the supplier,4/15/2023
1,58,CHIPS,2840048070,980272284,FIESTA FAVORITES 30CT CUBE,Production delays at the supplier,4/20/2023
1,58,CHIPS,19396831938,990002610,MM POTATCHIPS VP42CT .,Production delays at the supplier FH,3/31/2023
1,58,CHIPS,2840069889,990005730,SNACK TIME MIX 50 CT,Production delays at the supplier FH,4/12/2023
1,58,CHIPS,2840071617,990287331,DORITOSDIPVARIETYPCK 3CT DIP,Sporadic supply LH,4/12/2023
1,58,CHIPS,2840072017,990291724,LAYS WAVY 15.625 OZ,Production delays at the supplier,4/13/2023
1,58,CHIPS,2840072110,990291842,SUNCHIPS GARDEN SALS 12.25 OZ,Production delays at the supplier,4/10/2023
1,58,CHIPS,2840072109,990291858,SUNCHIPS HARVEST CH 12.25 OZ,Production delays at the supplier,4/13/2023
1,58,CHIPS,2840072031,990292126,DORITOS FLAM HOT CR 18.375 OZ,Production delays at the supplier FH,4/18/2023
1,58,CHIPS,2840072025,990292127,BAKED LAY'S CHIPS 11 OZ,Production delays at the supplier,4/13/2023
1,58,CHIPS,2840072034,990292172,DORITOS SPICY SWEET CHILI,Production delays at the supplier FH,4/9/2023
1,58,CHIPS,2840072101,990292215,CHEETOS CRUNCHY XXTRA FLAMIN HOT,Production delays at the supplier,4/14/2023
1,58,CHIPS,2840072103,990292218,CHEETOS FH LIMON 17.375 OZ,Production delays at the supplier,4/11/2023
1,58,CHIPS,2840072314,990293275,FUNYUNS VARIETY PACK 30CT,Sporadic supply,4/12/2023
1,58,CHIPS,2840072016,990295988,LAYS BBQ 15.25 OZ,Sporadic supply,4/7/2023
1,60,MATTRESSES,84110100399,597950,6FT BANQUET TABLE COMMERCIAL QUALITY,Limited Availability FH,4/12/2023
1,60,MATTRESSES,74793586167,980271566,SERTA EZT FULL MIB EZ TOTE,,4/1/2022
1,60,MATTRESSES,19396832080,990009145,MM QN HYBRID MIB QUEEN HYBRID,Late Trucks LH,2/12/2023
1,60,MATTRESSES,74793594251,990107299,SERTA STG 12 GEL FOAM MATTRESS,Late Trucks LH,4/11/2023
1,60,MATTRESSES,85004456376,990133012,NECTAR FOAM KG MIB MEDIUM,Late Trucks LH,4/14/2023
1,61,PORTABLE ELECTRONICS & BATTERIES,87826900908,980228937,SONOS ONE SL 2PK SHADOW EDITION,Sporadic supply LH,4/28/2023
1,61,PORTABLE ELECTRONICS & BATTERIES,7.19193E+11,980265518,LG 4.1 CH SNC4R SOUNDBAR,Sporadic supply,4/27/2023
1,61,PORTABLE ELECTRONICS & BATTERIES,88727640850,980270592,SMSNG 2.0 HW-T400/ZA SOUNDBAR,Limited Availability,5/5/2023
1,61,PORTABLE ELECTRONICS & BATTERIES,1781781641,980288892,BOSE SOLO II SNDBAR SOUNDBAR,Sporadic supply,4/24/2023
1,61,PORTABLE ELECTRONICS & BATTERIES,82739654612,990000457,MONSTER 270X PA SPEAKER,Limited Availability,5/5/2023
1,61,PORTABLE ELECTRONICS & BATTERIES,19517400506,990000632,LG 3.1.2 CH SOUNDBAR ATMOS SOUNDBAR,Limited Availability LH,4/28/2023
1,61,PORTABLE ELECTRONICS & BATTERIES,88727664307,990008716,SAMSUNG 2.1 HW-B43C SOUNDBAR,Limited Availability,4/26/2023
1,61,PORTABLE ELECTRONICS & BATTERIES,85003380618,990009481,SHOKZ OPENRUN-BLACK BLUETOOTH HEADSET,Sporadic supply,4/24/2023
1,61,PORTABLE ELECTRONICS & BATTERIES,5003638289,990011644,JBL TUNE760NC WIRELESS OVEREAR ANC,Limited Availability LH,5/2/2023
1,61,PORTABLE ELECTRONICS & BATTERIES,5003638724,990087969,JBL GO ESSENTIAL 2PK WATERPROOF BT SPEAKR,Sporadic supply,4/28/2023
1,66,FINE JEWELRY,3.663E+11,6708,PR INVICTUS M 3.4 SLOT 38,Limited Availability LH,2/11/2023
1,66,FINE JEWELRY,88399107350,711065,VINCE CAMUTO M SLOT 26,Limited Availability LH,2/18/2023
1,66,FINE JEWELRY,9630328817,749858,FWC PEARL EAR .14TW DIAMOND- 14KY,Major delays FH,2/11/2023
1,66,FINE JEWELRY,8830016250,814462,CK EUPHORIA L 3.3 SLOT 6,Limited Availability LH,12/24/2022
1,66,FINE JEWELRY,3.663E+11,980030397,CK OBSESSION L 3.4 SLOT 35,Limited Availability LH,12/31/2022
1,66,FINE JEWELRY,3.663E+11,980130869,CK EUPHORIA M 3.3 SLOT 57,Limited Availability LH,1/14/2023
1,66,FINE JEWELRY,3.663E+11,980142746,YSL MON PARIS L 3.0 SLOT 59,Limited Availability LH,2/25/2023
1,66,FINE JEWELRY,9808792201,980208569,14KY EARRINGS 3X50MM POL RND HOOP,Limited Availability LH,2/11/2023
1,66,FINE JEWELRY,5368757954,980236298,925 PEND EAR BRC SET TRTD BLACK ONYX,Limited Availability LH,12/10/2022
1,66,FINE JEWELRY,73011508037,980259161,925 BRACELET SET 3 TEXTURED BANGLES,Major delays FH,2/11/2023
1,66,FINE JEWELRY,65835715534,980272063,LAB SAPPHIRE EARS .15TW DIAMONDS-14KW,Major delays FH,12/21/2022
1,66,FINE JEWELRY,85001023906,980283096,.14TW DIA 925 PEND DBL HEART LAB WH SAP,Limited Availability LH,1/14/2023
1,66,FINE JEWELRY,9808795679,980284763,14KY CHAIN HOLLOW GLITTER ROPE,Limited Availability LH,2/11/2023
1,66,FINE JEWELRY,9808788904,980284764,14KY EARRINGS HLLW CRYSTAL CUT HP,Limited Availability LH,2/25/2023
1,66,FINE JEWELRY,65727405807,980288287,HTD MORGANITE PEND .18TW DIAMOND-14KR,Limited Availability LH,1/21/2023
1,66,FINE JEWELRY,75134937601,980312512,925 EARRINGS HLLW WEDDING BAND HP,Limited Availability LH,10/15/2022
1,66,FINE JEWELRY,3.663E+11,980319596,DIOR SAUVAGE M 3.4 SLOT 97,Limited Availability LH,2/11/2023
1,66,FINE JEWELRY,9808799425,980323610,14KY NECKLACE OPEN HEART,Limited Availability LH,10/14/2022
1,66,FINE JEWELRY,9808797580,980333900,.20TW DI 92514K PEND LOOPY CROSS,Limited Availability LH,2/18/2023
1,66,FINE JEWELRY,73011508413,980335211,.12TW DIA 925 BRCLT HEART MESH,Limited Availability LH,2/18/2023
1,66,FINE JEWELRY,65835715546,980339391,LAB WH SAPP BRCLT LAB WH SAPP HALO-925,Limited Availability LH,2/18/2023
1,66,FINE JEWELRY,88399110724,980345441,BURBERRY TOUCH M 3.3 SLOT 29,Limited Availability LH,2/18/2023
1,66,FINE JEWELRY,88399117089,980345442,BURBERRY FOR MEN 3.3 SLOT 69,Limited Availability LH,2/11/2023
1,66,FINE JEWELRY,63127513113,980348432,14KY BRACELET HLLW STATION BEADS,Limited Availability LH,9/24/2022
1,66,FINE JEWELRY,73011508520,980353356,AMETHYST NECKLACE WHITE TOPAZ - 925,Major delays FH,2/11/2023
1,66,FINE JEWELRY,7.33526E+11,980356163,14KTT PENDANT CRUCIFIX,Limited Availability LH,2/18/2023
1,66,FINE JEWELRY,63127613274,980361578,14KY NECKLACE HLLW STATION BEAD,Limited Availability LH,11/19/2022
1,66,FINE JEWELRY,3.60734E+11,980365228,COOL WATER M SLOT 15,Sporadic supply LH,2/11/2023
1,66,FINE JEWELRY,3.663E+11,980371860,CK OBSESSION M 4.0 SLOT 9,Limited Availability LH,2/11/2023
1,66,FINE JEWELRY,3.663E+11,980389423,MJ DAISY SO FRSH 4.2 SLOT 37,Limited Availability LH,2/11/2023
1,66,FINE JEWELRY,3.663E+11,980405403,ACQUA PROFONDO M 2.5 SLOT 20,Limited Availability LH,2/18/2023
1,66,FINE JEWELRY,3.77E+11,980413040,JHAG NOT PERFUM 3.3 SLOT 86,Limited Availability LH,1/14/2023
1,66,FINE JEWELRY,9017424799,980415514,MICHAEL KORS L 3.4 SLOT 46,Major delays FH,2/11/2023
1,66,FINE JEWELRY,8.011E+11,980423793,V POUR HOMME EDT 1.7 SLOT 62,Major delays FH,2/11/2023
1,66,FINE JEWELRY,3.61427E+11,980430163,YSL LIBRE EDP L 1.0 SLOT 36,Limited Availability LH,2/25/2023
1,66,FINE JEWELRY,63127613299,990003631,14K ITAL HIGH POLISH STATEMENT RING,Limited Availability LH,11/26/2022
1,66,FINE JEWELRY,3.60735E+11,990003826,JOOP M 6.7 EDT SPRAY SLOT 48,Limited Availability LH,2/25/2023
1,66,FINE JEWELRY,75134939532,990004628,925 EARRING SET STAR DIA CUT HOOPS,Limited Availability LH,2/11/2023
1,66,FINE JEWELRY,72936778687,990005678,.25CTTW 925 PEND STAR,Limited Availability LH,2/25/2023
1,66,FINE JEWELRY,68801844693,990008280,WHITE FWC PEARL EAR DIAMOND ACCENT -14KY,Limited Availability LH,2/18/2023
1,66,FINE JEWELRY,63127613342,990010472,925 SET ENAMEL HOOP EARRINGS,Limited Availability LH,1/21/2023
1,66,FINE JEWELRY,81225602328,990010576,ARIANA GRANDE CLOUD SLOT 22,Limited Availability LH,2/11/2023
1,66,FINE JEWELRY,68801843067,990011585,FWC BUTTON PEARL EAR 8-8.5MM-14KY,Limited Availability LH,10/31/2022
1,66,FINE JEWELRY,72936783105,990013026,TRTD LNDN BL AMY EAR IN CLUB # 990013026,Limited Availability LH,1/14/2023
1,66,FINE JEWELRY,63127613408,990013891,925 CROSS PENDANT 22 ON CUBAN CHAIN,Limited Availability LH,2/25/2023
1,66,FINE JEWELRY,3.3515E+11,990016201,AZZARO CHROME SLOT #16,Limited Availability LH,2/18/2023
1,66,FINE JEWELRY,65835726085,990016933,TRTD MORG HUGGIES .12TW DIAS - 14KR,Major delays FH,2/11/2023
1,66,FINE JEWELRY,72936780603,990018793,14KY EARRINGS OVAL AND RND HOOPSET,Limited Availability LH,1/21/2023
1,66,FINE JEWELRY,72936784628,990020037,TRTD LNDN BL TPZ RG .10TW DIAMOND-14KY,Major delays FH,2/11/2023
1,66,FINE JEWELRY,76178913674,990029324,14KTT DC EARRING 35MM RND HOOP,Limited Availability LH,1/21/2023
1,68,SEASONAL APPAREL,82566321885,980374754,HRLY BYSWIM MUL14/16 INCLUB # 980370583,Major delays FH,4/22/2023
1,68,SEASONAL APPAREL,82566496642,990087453,HURLEY GIRLS HURLEY,Major delays,5/27/2023
1,68,SEASONAL APPAREL,82566496644,990087456,HURLEY GIRLS HURLEY,Major delays,5/27/2023
1,70,ENTERTAINMENT,4549659016,980235697,NSW PRO CONTROLLER SWITCH PROCONTROLLER,Sporadic supply,5/3/2023
1,70,ENTERTAINMENT,71171954108,980300454,PS5 DS WHITE AVAILABLE 11/12/2020,Sporadic supply LH,4/14/2023
1,70,ENTERTAINMENT,74384083302,980343156,NYKO PS5 CHARGE BASE PS5 CNTR CHARGER,Limited Availability LH,4/21/2023
1,70,ENTERTAINMENT,71171954658,980346557,PS5 DS COSMIC RD PS5 DS CONTROLLER,Sporadic supply,4/17/2023
1,70,ENTERTAINMENT,81007062052,980357842,NG MAG MARB W BOARD NG MAG MARB W BOARD,Major delays FH,4/17/2023
1,70,ENTERTAINMENT,70805606763,980372608,AFTERGLOW XBSX CONTR WIRED,Sporadic supply LH,4/26/2023
1,70,ENTERTAINMENT,87312400861,990009572,HORI MARIO KART WHL PRO DLX FOR SWITCH,Sporadic supply LH,4/14/2023
1,70,ENTERTAINMENT,74384086301,990011447,NYKO CHARGE BASE FOR XBOX SERIES XS,Sporadic supply,6/1/2023
1,70,ENTERTAINMENT,61788502838,990011977,LS10X WIRED HEADSET SHOCK BLUE FOR XBOX,Limited Availability LH,4/17/2023
1,70,ENTERTAINMENT,81005091032,990011980,HORI RACING WHEEL APEX FOR PS5,Sporadic supply LH,4/14/2023
1,70,ENTERTAINMENT,85288800653,990011981,LS10P  WRD HDST W MIC BLUE FOR PS5,Sporadic supply,5/31/2023
1,70,ENTERTAINMENT,81005091010,990011982,HORI SPLIT PAD PRO BLACK FOR SWITCH,Sporadic supply LH,4/14/2023
1,72,FRESH SEAFOOD,21400100000,903711,STUFFED ATL. SALMON W/ SEAFOOD STUFFING,Sporadic supply,4/24/2023
1,72,FRESH SEAFOOD,7874225701,980057207,FLAME ROASTED SALMON MM - 12X10OZ,Sporadic supply,4/17/2023
1,72,FRESH SEAFOOD,23620300000,980096856,CATFISH FILLET VSP - FARM RAISED,Sporadic supply,4/17/2023
1,72,FRESH SEAFOOD,23619900000,980119469,MM TILAPIA FILLET VSP - 8PK,Sporadic supply,4/24/2023
1,72,FRESH SEAFOOD,23627200000,980132153,SOCKEYE SALMON FRESH VSP - 8PK,Sporadic supply,4/24/2023
1,72,FRESH SEAFOOD,23630200000,980169052,WARM WATER LOBSTER TAILS - FROZEN,Sporadic supply,4/17/2023
1,72,FRESH SEAFOOD,25479100000,980395401,AHI TUNA STEAK 4PK VSP,Sporadic supply,4/17/2023
1,72,FRESH SEAFOOD,25484300000,990048435,ORANGE ROUGHY FILLET 4PK VSP,Sporadic supply,4/18/2023
1,78,SNACKS,2840010538,163546,GRANDMA'S VARIETY 36 CT,Production delays at the supplier,4/22/2023
1,78,SNACKS,2840010549,235963,GRANDMAS VANILLA CRM 24 CT VANILLA CREME,Production delays at the supplier FH,4/15/2023
1,78,SNACKS,7641090147,340772,LANCE TOAST CHEE PB 40 PACKS,Production delays at the supplier FH,1/7/2023
1,78,SNACKS,7432309537,400497,PINGUINOS 24CT - 41.86OZ,Limited Availability,4/17/2023
1,78,SNACKS,7432372951,57235,MARINELA SPONCH MAR SPONCH,Sporadic supply,4/17/2023
1,78,SNACKS,2430083471,915610,NUTTY BUDDY BARS 24CT - 50.77 OZ,Limited Availability LH,4/27/2023
1,78,SNACKS,2430083470,915783,OATMEAL CREME PIES 24CT - 66.90 OZ,Limited Availability LH,4/27/2023
1,78,SNACKS,7432304866,977795,MAR BARRITAS MIX BARRITAS,Limited Availability,4/17/2023
1,78,SNACKS,72822913084,980102483,TERRA ORIGINAL CHIP 15 OZ,Limited Availability LH,4/29/2022
1,78,SNACKS,81692502106,980143908,SKINNY POP 36 CT 36 CT,Limited Availability,4/17/2023
1,78,SNACKS,7667729660,980205554,FAMOUS AMOS COOKIES 42 CT,Production delays at the supplier FH,10/15/2022
1,78,SNACKS,1410005055,980215844,GOLDFISH 36 CT 36 COUNT,Production delays at the supplier FH,10/15/2022
1,78,SNACKS,4400005716,980232350,NABISCO VARIETY PACK 30 CT,Production delays at the supplier FH,11/19/2022
1,78,SNACKS,7432309595,980236714,MARINELA GANSITO 32 COUNT,Limited Availability,4/17/2023
1,78,SNACKS,81057103088,980251656,CAULIFLOWER STALKS 12 OZ,Limited Availability,4/19/2023
1,78,SNACKS,82562560001,980301236,AVA COCONUT ROLLERS 14.1 OZ,Late Trucks,4/9/2023
1,78,SNACKS,85001138154,980320091,CA MINI BEEF STICKS 24 CT,Late Trucks LH,4/5/2023
1,78,SNACKS,19396819434,980361542,MM FRUITSNACKS 100CT 100 CT,Production delays at the supplier,4/29/2023
1,78,SNACKS,1411370091,990008234,NS RLS PISTACHIOS 24 OZ,Major delays,5/12/2023
1,78,SNACKS,7222015058,990011015,SVENHARDS 20 VARIETY INDIVIDUALLY WRAPPED,Limited Availability,4/28/2023
1,78,SNACKS,7432373789,990011252,BM MANTECADITAS 20CT - 49.4OZ,Limited Availability,4/17/2023
1,78,SNACKS,19396832133,990012954,MM ANIMAL CRACKER 80 OZ,Production delays at the supplier FH,4/15/2023
1,78,SNACKS,2840070073,990017056,CRACKER JACK CRACKER JACK 2,Sporadic supply LH,11/17/2022
1,78,SNACKS,1397100483,990019564,BARE VP 18CT,Major delays FH,4/15/2023
1,78,SNACKS,7432373808,990022599,BIMBO NITO 15CT - 32.85OZ,Limited Availability,4/17/2023
1,78,SNACKS,19396832642,990080231,CRISP TASTY SLICES CRUNCHY & DELICIOUS,Delayed at Port in bound to US,4/28/2023
1,78,SNACKS,87575400865,990286351,BAUDUCCO WAFERS 20PK 28.2 OZ,Sporadic supply LH,4/15/2023
1,78,SNACKS,81692502245,990291237,SKINNYPOP VEND 28 CT,Limited Availability LH,2/9/2023
1,78,SNACKS,85004141828,990292297,PW SEA SALT POPCORN 28/0.65 OUNCE,Late Trucks,4/28/2023
1,78,SNACKS,2780017272,990298298,KEEBLER CHIPS DELUXE M&M MINIS COOKIES,Sporadic supply,4/22/2023
1,86,CE ACCESSORIES,9785514294,980121116,LOGI WIRELESS COMBO ADVANCED COMBO,Limited Availability,4/21/2023
1,86,CE ACCESSORIES,85125600803,980172294,2PK 10KMAH POWERBANK CHARGE A CELLPHONE,Limited Availability,4/28/2023
1,86,CE ACCESSORIES,19396801386,980185308,USB C POWER PACK CAR AND WALL CHARGER,Sporadic supply LH,5/26/2023
1,86,CE ACCESSORIES,85444900401,980196779,MOHU LEAF 65 ANTENNA 2 PACK BUNDLE,Limited Availability LH,4/20/2023
1,86,CE ACCESSORIES,85125600865,980265298,TECH2 CLR 2PK PWRBNK POWER BANK,Limited Availability LH,4/17/2023
1,86,CE ACCESSORIES,85125600864,980267496,20K MAH LAPTOP CHRGR LAPTOP CHARGER,Limited Availability LH,4/20/2023
1,86,CE ACCESSORIES,88590962730,980281714,5W USB POWER ADAPTER (US)-USA,Sporadic supply LH,4/13/2023
1,86,CE ACCESSORIES,88846232299,980281716,LIGHTNING TO USB CABLE (2 M)-AME,Sporadic supply LH,4/14/2023
1,86,CE ACCESSORIES,19019888680,980281719,USB-C TO 3.5 MM HEADPHONE ADAPTER,Sporadic supply LH,4/21/2023
1,86,CE ACCESSORIES,85125600844,980334452,TECH SQUARED MAG SAF 2PK WIRELESS CHARGER,Limited Availability,4/14/2023
1,86,CE ACCESSORIES,3091801580,980360656,HOYT UNIVERSAL CASE,Limited Availability,4/28/2023
1,86,CE ACCESSORIES,84185611892,990006202,ATOMI QI ALARM CLOCK 15W FAST CHARGE,Limited Availability,4/21/2023
1,86,CE ACCESSORIES,84185611915,990006203,ATOMI CHARGE TOWER 20W QI USB C - USB A,Limited Availability,4/21/2023
1,86,CE ACCESSORIES,81007972076,990009632,VENTEV CAR KIT WIRELESS CAR MOUNT,Limited Availability LH,4/28/2023
1,86,CE ACCESSORIES,85552600712,990011185,TECH2 WALL PLUG 2PK 20W LOW PROFILE,Limited Availability LH,4/14/2023
1,86,CE ACCESSORIES,85552600713,990011187,TECH2 MGSFE PWR BNK WIRELESS PORTABLE,Limited Availability,4/28/2023
1,86,CE ACCESSORIES,81004611289,990011221,STM CHARGETREE 3-IN-1 CHARGE STAND,Sporadic supply,4/12/2023
1,86,CE ACCESSORIES,82961000618,990011755,ROKU ULTRA 2022 STREAMING PLAYER,Limited Availability LH,4/30/2023
1,86,CE ACCESSORIES,84784300701,990013365,MYCHARGE HUB 10K MYCHARGE HUB 10K,Limited Availability LH,4/17/2023
