Company,Pay Period End,Tracking #,Address,City,State,Zip Code,FedEx URL,
2583,1/24/2025,284624055888,1123 Jerusalem Ave,Uniondale,NY,11553,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624055888,
330,1/24/2025,284624057538,9002 N Navarro St,Victoria,TX,77904,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624057538,
1426,1/24/2025,284624055903,351 River Hill Dr,Ashland,KY,41101,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624055903,
2272,1/24/2025,284624052878,2775 Dorchester Sq,Cambridge,MD,21613,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624052878,
2351,1/24/2025,284624059920,30 Catskill Cmns,Catskill,NY,12414-1755,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624059920,
525,1/24/2025,284624052477,825 Casa Verde Blvd,Lake Mary,FL,32746,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624052477,
1802,1/24/2025,284624056005,1501 Sw Wanamaker Rd,Topeka,KS,66604,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624056005,
1740,1/24/2025,284624058133,2545 Il Route 26 S,Freeport,IL,61032,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624058133,
2199,1/24/2025,284624056288,50739 Valley Plaza Dr,Saint Clairsville,OH,43950,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624056288,
1930,1/24/2025,284624053885,58 Plaistow Rd,Plaistow,NH,03865,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624053885,
976,1/24/2025,284624053360,3360 Front St,Winnsboro,LA,71295,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624053360,
1169,1/24/2025,284624061173,1920 S Arkansas St,Springhill,LA,71075,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624061173,
2439,1/24/2025,284624057387,8700 N Highway 146,Baytown,TX,77523,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624057387,
265,1/24/2025,284624055568,1900 W Moore Ave,Terrell,TX,75160,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624055568,
2514,1/24/2025,284624058545,2132 Old Snow Hill Rd,Pocomoke City,MD,21851,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624058545,
526,1/24/2025,284624057608,3706 Diann Marie Rd,Louisville,KY,40241,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624057608,
1868,1/24/2025,284624058464,100 Mount Auburn Ave,Auburn,ME,04210,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624058464,
655,1/24/2025,284624058637,420 Memorial Dr,Hanson,KY,42413-9513,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624058637,
1993,1/24/2025,284624058832,6265 Brockport Spencerport Rd,Brockport,NY,14420,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624058832,
911,1/24/2025,284624058843,4810 Lapalco Blvd,Marrero,LA,70072,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624058843,
1614,1/24/2025,284624057012,1525 Glenn School Rd,Durham,NC,27704,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624057012,
1363,1/24/2025,284624055741,1681 Eatonton Rd,Madison,GA,30650,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624055741,
197,1/24/2025,284624060188,1730 E Jackson St,Macomb,IL,61455,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624060188,
1551,1/24/2025,284624055579,6701 S 27Th St,Franklin,WI,53132,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624055579,
848,1/24/2025,284624060085,6811 Southcrest Pkwy,Southaven,MS,38671,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624060085,
784,1/24/2025,284624059519,1045 N Grand Ave,Mount Pleasant,IA,52641,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624059519,
459,1/24/2025,284624059060,10300 Industrial Blvd Ne,Covington,GA,30014,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624059060,
1489,1/24/2025,284624056770,555 E Townline Rd,Vernon Hills,IL,60061,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624056770,
2062,1/24/2025,284624055752,1400 Mall Dr,Benton Harbor,MI,49022,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624055752,
590,1/24/2025,284624060225,6300 Oakmont Blvd,Fort Worth,TX,76132,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624060225,
1105,1/24/2025,284624059909,4450 E Mccain Blvd,North Little Rock,AR,72117,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624059909,
1301,1/24/2025,284624059416,5350 Clearbrook Village Ln,Roanoke,VA,24014,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624059416,
977,1/24/2025,284624059894,1385 Amelia Plz,Fernandina Beach,FL,32034,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624059894,
2200,1/24/2025,284624060486,150 Gold Star Hwy,Groton,CT,06340,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624060486,
1041,1/24/2025,284624059195,1310 N Texas Blvd,Weslaco,TX,78599,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624059195,
1803,1/24/2025,284624059666,4331 Thousand Oaks Drive,San Antonio,TX,78217,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624059666,
67,1/24/2025,284624061714,600 Highway 71 N,Mena,AR,71953,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624061714,
1427,1/24/2025,284624059313,1470 S Court St,Circleville,OH,43113,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624059313,
2584,1/24/2025,284624060589,4375 Lawrenceville Hwy,Tucker,GA,30084,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624060589,
130,1/24/2025,284624059644,1000 W Shawnee St,Muskogee,OK,74401,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624059644,
331,1/24/2025,284624060604,525 N Cities Service Hwy,Sulphur,LA,70663,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624060604,
1232,1/24/2025,284624061081,2604 N Main St,Belton,TX,76513,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624061081,
1931,1/24/2025,284624055774,2121 Lincoln St,Rhinelander,WI,54501,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624055774,
2440,1/24/2025,284624061552,210 Walmart Plz,Sylva,NC,28779,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624061552,
2273,1/24/2025,284624056792,5323 E Court St N,Burton,MI,48509,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624056792,
3,1/24/2025,284624061379,30983 Highway 441 S,Commerce,GA,30529,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624061379,
1741,1/24/2025,284624063669,939 N Dupont Blvd,Milford,DE,19963,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063669,
395,1/24/2025,284624059552,2410 E Expressway 83,Mission,TX,78572,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624059552,
2515,1/24/2025,284624058784,3721 E Thomas Rd,Phoenix,AZ,85018,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624058784,
2127,1/24/2025,284624060718,4300 Rib Mountain Dr,Wausau,WI,54401,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624060718,
266,1/24/2025,284624061493,1601 W State Highway 114,Grapevine,TX,76051,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624061493,
656,1/24/2025,284624060269,1880 N Main St,Shelbyville,TN,37160,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624060269,
1994,1/24/2025,284624061791,25 Consumer Sq,Plattsburgh,NY,12901,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624061791,
527,1/24/2025,284624060339,1801 N Velasco St,Angleton,TX,77515,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624060339,
1869,1/24/2025,284624061151,150 E Route 70,Marlton,NJ,08053,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624061151,
720,1/24/2025,284624061390,301 Leonardwood Rd,Frankfort,KY,40601,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624061390,
1364,1/24/2025,284624060453,5695 Highway 96 No.,Lake Havasu City,AZ,86404,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624060453,
1615,1/24/2025,284624062618,2203 Loveridge Rd,Pittsburg,CA,94565,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624062618,
1552,1/24/2025,284624062022,323 S Arlington St,Salisbury,NC,28144,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624062022,
461,1/24/2025,284624063235,496 S Bibb Ave,Eagle Pass,TX,78852,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063235,
1676,1/24/2025,284624060063,730 Us Highway 66 E,Tell City,IN,47586,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624060063,
1490,1/24/2025,284624062217,7219 Walton St,Rockford,IL,61108,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624062217,
912,1/24/2025,284624058317,6000 Bullard Ave,New Orleans,LA,70128,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624058317,
198,1/24/2025,284624062364,1870 W Main St,Salem,IL,62881,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624062364,
2063,1/24/2025,284624062158,6001 Mahoning Ave,Austintown,OH,44515,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624062158,
1302,1/24/2025,284624063338,780 Commonwealth Dr,Norton,VA,24273,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063338,
849,1/24/2025,284624062456,155 Louetta Xing,Spring,TX,77373,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624062456,
591,1/24/2025,284624061953,805 Us Highway 27 S,Cynthiana,KY,41031,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624061953,
785,1/24/2025,284624063224,1350 Azalea Dr,Waynesboro,MS,39367-2257,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063224,
131,1/24/2025,284624064930,2311 S Jefferson Ave,Mount Pleasant,TX,75455,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624064930,
1042,1/24/2025,284624062180,488 Highway 71 W,Bastrop,TX,78602,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624062180,
978,1/24/2025,284624061883,2701 N Summit St,Arkansas City,KS,67005,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624061883,
2201,1/24/2025,284624061357,7101 Gateway Blvd W,El Paso,TX,79925,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624061357,
1106,1/24/2025,284624063945,4283 Carter St,Vidalia,LA,71373,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063945,
396,1/24/2025,284624062478,3812 Liberty Hwy,Anderson,SC,29621,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624062478,
2352,1/24/2025,284624063360,2101 2Nd Ave Se,Cambridge,MN,55008,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063360,
1804,1/24/2025,284624063463,1710 Apple Glen Blvd,Fort Wayne,IN,46804,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063463,
1428,1/24/2025,284624058913,4730 Encore Blvd,Mount Pleasant,MI,48858,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624058913,
2585,1/24/2025,284624063187,150 Barnum Avenue Cutoff,Stratford,CT,06614,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063187,
657,1/24/2025,284624063474,768 S Jefferson Ave,Cookeville,TN,38501,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063474,
332,1/24/2025,284624062960,6140A University Dri,Huntsville,AL,35806,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624062960,
1170,1/24/2025,284624062880,10445 Dixie Hwy,Louisville,KY,40272,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624062880,
1233,1/24/2025,284624063772,470 No Mayo Trail,Paintsville,KY,41240,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063772,
2274,1/24/2025,284624062890,200 12Th St Sw,Forest Lake,MN,55025,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624062890,
1932,1/24/2025,284624066197,17 Myrick St,Ellsworth,ME,04605,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624066197,
4,1/24/2025,284624063901,2901 Highway 412 E,Siloam Springs,AR,72761,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063901,
528,1/24/2025,284624063603,2911 53Rd Ave E,Braden River,FL,34203,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063603,
2128,1/24/2025,284624064003,295 Plymouth St,Halifax,MA,02338,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624064003,
2516,1/24/2025,284624063246,743 Rainier Avenue South,Renton,WA,98057,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063246,
1995,1/24/2025,284624063408,4240 Yellowstone Ave,Chubbuck,ID,83202,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063408,
267,1/24/2025,284624064106,1212 S Madison St,Webb City,MO,64870,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624064106,
1365,1/24/2025,284624064481,2222 Crest View Dr,Hudson,WI,54016,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624064481,
1553,1/24/2025,284624063794,314 West Army Trail Road,Bloomingdale,IL,60108,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063794,
1491,1/24/2025,284624064676,1500 N Jefferson Way,Indianola,IA,50125,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624064676,
1870,1/24/2025,284624067079,1690 Se Harvest Dr,Pullman,WA,99163,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624067079,
68,1/24/2025,284624065260,800 Highway 64 E,Wynne,AR,72396,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624065260,
1677,1/24/2025,284624063956,4765 Commercial Dr,New Hartford,NY,13413,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063956,
1616,1/24/2025,284624066234,2900 Main St,Susanville,CA,96130,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624066234,
721,1/24/2025,284624064595,19100 Murdock Cir,Port Charlotte,FL,33948,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624064595,
913,1/24/2025,284624066977,1798 Old Stage Rd,Decorah,IA,52101,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624066977,
850,1/24/2025,284624065293,2701 Carlisle Blvd Ne,Albuquerque,NM,87110,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624065293,
592,1/24/2025,284624065180,2020 N Nelson Dr,Derby,KS,67037,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624065180,
2441,1/24/2025,284624064610,1505 Main St,Hamilton,OH,45013,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624064610,
199,1/24/2025,284624065570,825 Malerich Dr,Lincoln,IL,62656,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624065570,
2064,1/24/2025,284624065076,220 Route 6 & 209,Milford,PA,18337,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624065076,
979,1/24/2025,284624066072,1600 W Wisconsin St,Sparta,WI,54656,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624066072,
1043,1/24/2025,284624065845,2008 W Grant Ave,Pauls Valley,OK,73075-0938,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624065845,
2202,1/24/2025,284624064838,30 Landing Rd,Windham,ME,04062,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624064838,
2354,1/24/2025,284624066175,2500 S Adams Rd,Rochester Hills,MI,48309,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624066175,
397,1/24/2025,284624063007,1200 E Jackson Ave,Mcallen,TX,78503,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624063007,
1805,1/24/2025,284624065514,79295 Us Hwy 111,La Quinta,CA,92253,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624065514,
333,1/24/2025,284624067024,1701 N Main St,Beaver Dam,KY,42320,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624067024,
1742,1/24/2025,284624065503,3501 Route 42,Turnersville,NJ,08012,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624065503,
658,1/24/2025,284624065021,2510 Redmond Cir Nw,Rome,GA,30165,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624065021,
1234,1/24/2025,284624068270,175 Walmart Plaza Dr,Monticello,KY,42633,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624068270,
2586,1/24/2025,284624065216,2500 Walden Ave,Cheektowaga,NY,14225,https://www.fedex.com/apps/fedextrack/?tracknumbers=284624065216,
