STORE_NBR,Kayak On Hands Qty,Total On Order Qty,Season to Date Sales,TY Planned Forecasted Sales,LY Total Sales
134,76,0,29,143,74
135,14,8,29,127,69
136,0,0,0,0,2
137,12,15,28,95,58
138,21,29,84,150,79
139,11,10,30,87,47
140,15,16,34,130,65
141,11,15,19,57,38
143,71,16,139,231,196
144,28,16,55,150,105
145,0,0,-1,0,0
146,15,16,24,98,50
147,46,25,76,187,103
148,19,22,92,158,67
149,10,13,12,50,28
150,0,0,0,0,0
151,12,12,48,106,103
152,22,47,70,182,132
153,16,9,14,55,31
154,86,21,89,295,180
155,5,5,18,66,36
157,85,13,75,53,35
158,33,12,26,142,73
159,15,6,10,62,31
160,170,180,359,731,376
161,108,7,69,112,90
162,0,0,0,0,0
163,22,13,36,140,65
164,0,0,0,0,0
165,17,12,15,84,41
166,51,30,87,126,125
167,7,15,18,41,37
168,8,25,56,153,34
169,0,0,0,0,2
170,10,7,15,48,20
171,0,0,0,0,1
172,14,15,20,117,39
173,22,14,19,78,42
174,1,15,8,32,3
175,0,0,0,0,0
176,0,0,0,0,0
177,98,13,139,212,139
178,1,0,1,0,50
179,11,21,32,91,60
180,18,16,26,134,72
181,12,12,6,50,15
182,20,4,13,94,41
183,0,0,0,0,0
184,4,17,21,80,31
185,28,8,34,145,73
186,4,16,19,80,30
188,82,8,49,147,48
189,17,22,40,97,48
190,2,6,13,35,14
192,62,10,33,89,49
194,28,2,1,79,8
195,5,17,17,92,25
196,59,3,14,35,18
197,0,0,0,0,0
198,0,0,0,0,0
199,11,0,9,0,72
200,0,0,0,0,0
201,0,0,0,0,-1
202,0,0,0,81,0
203,0,0,0,0,0
204,15,11,23,94,48
205,28,14,24,99,48
206,7,6,23,76,38
207,9,5,13,34,24
209,0,0,0,0,0
210,0,0,0,0,2
211,17,19,22,105,59
212,20,8,18,92,50
213,9,11,15,67,31
214,50,21,83,189,96
216,9,10,16,86,41
217,13,3,18,69,41
218,0,0,0,0,0
219,6,15,18,116,113
220,23,17,36,99,50
221,11,11,5,70,25
222,9,7,6,51,25
224,0,0,0,0,0
225,59,9,60,277,81
226,23,13,14,89,41
227,1,0,0,0,12
228,10,9,24,135,66
229,0,0,0,0,1
230,4,9,16,36,15
231,5,4,32,71,46
232,18,20,60,68,38
233,0,0,0,0,0
234,1,22,23,58,30
236,5,10,7,50,14
237,17,10,16,101,39
238,35,29,166,126,127
239,0,0,0,0,15
240,0,0,0,0,0
241,0,0,0,0,0
242,6,25,45,73,38
243,8,5,9,77,22
244,0,0,0,0,16
245,0,0,0,0,0
246,6,14,11,29,17
247,7,11,10,49,30
248,27,17,19,91,44
249,25,3,49,105,56
250,37,32,143,258,140
251,41,18,35,128,72
252,7,8,9,44,21
253,0,0,0,0,0
254,0,0,0,0,0
256,7,9,8,74,13
257,14,2,13,58,28
258,6,11,15,69,38
259,38,15,30,100,51
260,18,9,19,88,47
261,20,18,47,61,29
262,17,14,23,61,29
263,0,0,0,0,0
264,28,23,162,264,138
265,13,14,9,62,24
266,14,7,17,67,39
267,28,13,31,43,24
268,17,21,39,110,64
269,0,0,0,0,0
271,0,0,0,0,5
272,13,5,19,194,29
273,5,8,9,73,39
274,13,14,31,73,37
275,25,17,30,97,62
276,-1,0,0,0,2
277,0,0,0,0,0
278,0,0,0,0,0
279,6,16,21,86,54
280,0,0,0,0,0
281,118,89,272,610,302
282,1,0,1,0,34
283,0,0,0,0,2
284,21,13,16,88,45
285,8,18,7,46,21
286,5,13,14,58,31
287,71,15,73,162,84
288,32,12,20,91,52
289,0,0,0,0,1
290,0,0,0,0,1
292,0,0,0,0,2
293,0,0,0,0,0
294,0,0,0,0,11
295,8,8,6,50,26
296,2,8,20,64,36
297,34,2,17,59,36
298,20,19,42,106,56
299,27,12,30,78,40
300,14,27,66,134,72
301,51,15,105,83,43
302,0,0,0,0,0
303,0,0,0,0,2
304,0,0,0,0,12
305,0,0,0,0,1
306,12,16,14,63,30
307,15,10,32,80,39
308,47,36,151,196,128
309,9,8,9,35,16
310,17,12,10,47,23
311,0,0,0,0,3
312,2,0,0,0,1
313,11,18,29,76,38
314,30,15,35,86,76
315,16,11,18,105,28
316,17,22,29,97,50
317,0,0,0,0,0
318,2,13,3,0,32
319,4,20,20,34,15
320,0,0,0,0,1
321,26,2,10,60,43
322,0,0,0,0,0
323,0,0,0,0,1
324,0,0,0,0,2
325,0,0,0,0,0
326,0,0,0,0,0
328,0,0,0,0,-1
329,11,12,10,73,36
330,36,2,18,110,45
331,6,10,16,119,31
332,17,4,4,17,7
333,0,0,0,0,4
334,0,0,0,0,0
335,12,8,22,67,33
336,2,9,23,57,15
337,77,5,54,149,50
338,8,7,10,56,20
339,0,0,0,0,0
340,10,20,65,149,105
341,0,0,0,0,0
342,3,19,18,34,17
343,0,0,0,0,2
344,0,0,0,0,0
345,17,13,27,112,57
346,0,0,0,0,2
347,2,0,0,0,4
348,6,7,16,33,19
350,10,20,33,52,27
351,0,0,0,0,0
352,6,9,8,30,16
353,17,4,28,89,52
354,5,13,9,69,31
355,17,13,27,77,41
356,0,0,0,0,2
357,11,18,37,105,105
358,0,0,0,0,2
359,17,10,28,61,38
360,11,13,18,41,29
361,0,0,0,0,0
362,0,0,0,0,4
363,0,0,0,0,0
364,12,10,16,83,40
365,29,4,6,62,34
366,18,11,32,175,126
368,0,0,0,0,4
369,6,7,27,58,18
370,0,0,0,0,5
371,61,25,178,324,237
372,24,16,26,120,57
373,49,29,136,235,129
374,0,0,0,0,2
375,0,0,0,0,0
376,11,18,13,78,36
377,0,0,0,0,0
378,0,0,0,0,23
379,103,28,260,583,278
381,20,18,23,110,48
382,4,17,19,58,28
383,13,12,15,94,45
384,19,4,18,58,20
385,0,0,0,0,0
386,8,9,8,42,28
387,7,11,16,38,23
388,0,0,0,0,2
389,6,10,13,55,21
390,23,12,32,72,45
391,11,10,17,80,36
392,0,0,0,0,0
393,0,0,0,0,-2
394,5,18,15,57,38
395,0,0,0,0,2
396,12,8,29,86,46
397,0,0,0,0,2
398,10,13,14,51,32
399,19,20,22,90,49
400,23,3,19,71,38
401,1,0,0,0,1
402,0,0,0,0,2
403,16,12,26,71,48
404,14,9,30,126,95
405,10,8,18,59,33
406,24,6,32,63,29
407,33,0,79,146,66
408,7,9,7,40,18
409,3,8,17,48,26
410,143,29,192,502,299
411,0,0,0,0,0
412,22,16,28,93,51
413,27,9,25,106,62
414,22,4,13,66,27
415,0,0,0,0,1
416,20,12,26,58,26
417,12,27,38,100,55
418,0,0,0,0,0
419,10,8,19,54,17
420,0,0,0,0,0
421,44,12,66,119,53
422,0,0,1,0,24
423,16,7,8,59,34
424,16,13,18,52,28
425,0,0,0,0,0
426,18,6,18,76,41
427,18,13,20,116,59
428,16,8,5,24,10
429,0,0,0,0,1
430,10,3,9,39,11
431,24,11,28,82,41
432,2,0,0,0,5
433,1,0,0,0,4
434,9,8,10,44,43
435,0,0,0,0,0
436,11,15,24,145,37
437,0,0,0,0,0
438,-1,0,0,0,15
440,22,17,43,84,57
442,15,6,3,39,16
443,11,7,12,39,24
444,104,26,171,232,156
445,17,14,57,190,118
446,0,0,0,0,1
447,25,11,27,109,59
448,0,0,0,0,0
449,0,0,0,0,2
450,11,8,10,22,3
451,3,8,12,56,25
452,0,0,0,0,1
453,0,0,0,0,1
454,0,0,0,0,0
456,1,0,0,0,0
457,10,6,14,139,32
458,20,8,18,101,61
459,19,14,30,80,40
461,0,0,0,0,2
462,6,3,8,32,17
463,0,0,0,0,7
464,18,6,12,37,24
465,0,0,0,0,-1
466,0,0,0,0,0
467,24,5,14,62,40
468,0,0,0,0,0
469,5,17,11,0,10
470,14,3,4,22,6
471,0,0,0,0,0
472,0,0,0,0,0
473,0,0,0,0,-1
475,10,19,14,29,15
476,0,0,0,0,1
477,18,28,19,125,49
478,0,0,0,0,7
479,15,15,29,110,59
480,0,0,0,0,0
481,14,10,48,119,52
482,0,0,0,0,0
483,7,16,21,74,35
484,3,14,20,293,27
485,0,0,1,0,1
486,0,0,0,0,0
488,0,0,0,0,0
489,14,4,10,32,17
490,9,17,34,80,50
491,3,0,7,68,31
492,0,0,0,0,0
493,15,16,17,67,36
494,16,6,22,72,34
495,5,9,14,41,27
497,13,6,9,65,38
498,7,11,10,28,13
499,0,0,0,0,-1
500,0,0,0,0,0
501,30,7,14,144,87
502,15,10,29,64,34
503,0,0,0,0,0
504,25,5,22,68,37
505,9,9,19,52,33
506,0,0,0,0,0
507,3,0,15,0,15
508,170,48,191,582,289
509,0,0,0,0,0
510,51,19,114,202,118
511,11,8,21,116,63
512,0,0,0,0,0
513,0,0,0,0,0
514,18,6,4,66,33
515,76,48,217,528,254
516,88,19,26,0,179
517,19,4,14,30,19
518,35,108,146,241,140
519,8,3,7,118,41
520,29,10,15,89,44
521,9,8,6,40,23
522,0,0,0,0,0
523,10,16,29,82,44
524,0,0,0,0,0
525,0,0,0,0,0
526,21,14,6,79,47
527,0,0,0,0,0
528,20,6,14,99,51
529,13,1,12,41,21
530,0,0,0,0,0
531,6,7,9,17,8
532,12,8,11,19,12
533,13,6,9,34,18
535,15,23,34,107,58
536,32,14,24,126,64
537,0,0,0,0,1
538,2,1,10,68,28
539,6,11,12,46,27
540,0,0,0,0,3
541,10,13,33,85,49
542,13,6,5,85,15
543,10,11,8,20,9
544,5,14,15,44,27
545,3,11,17,75,34
546,0,0,0,0,0
547,10,6,8,44,18
548,18,12,24,70,41
549,0,0,0,0,0
550,0,0,0,0,0
551,20,5,24,75,35
552,28,14,43,118,109
553,13,5,17,69,38
554,0,0,0,0,2
555,18,4,6,84,15
556,7,9,19,110,49
557,3,14,18,44,21
558,9,13,13,34,14
559,17,9,27,153,58
560,4,3,28,77,22
561,60,20,36,157,141
562,9,7,13,71,37
563,31,10,19,131,65
564,11,6,24,62,15
565,17,19,36,95,47
566,0,0,0,0,0
567,0,0,0,0,0
568,21,12,27,91,44
569,66,30,166,490,147
571,14,24,28,68,40
572,15,13,15,63,35
573,18,16,30,58,26
574,23,21,34,97,50
575,0,0,0,0,1
576,0,0,0,0,0
577,5,7,24,26,15
578,82,11,90,156,130
579,17,18,35,127,51
580,19,8,26,80,39
581,0,0,0,0,0
582,27,16,25,134,72
583,21,24,49,111,103
584,9,22,30,92,55
585,12,7,7,53,27
586,54,17,87,141,71
587,15,12,23,95,49
588,14,67,24,80,44
589,7,12,11,42,20
590,0,0,0,0,0
591,0,0,0,0,0
592,7,15,14,52,32
593,20,8,12,63,19
594,1,0,0,0,16
595,0,0,0,0,0
596,11,3,15,54,24
598,138,34,178,247,163
599,9,14,47,121,42
600,0,0,0,0,0
601,11,11,43,129,72
602,1,0,0,0,0
603,25,18,63,146,64
604,15,8,9,71,33
605,18,6,10,59,31
606,13,10,7,59,23
607,0,0,0,0,0
608,0,0,0,0,0
609,17,11,19,100,59
610,25,17,36,102,56
611,0,0,0,0,0
612,0,0,0,0,0
613,21,5,14,106,48
614,19,9,30,61,34
615,11,14,28,118,27
616,-1,12,9,44,16
617,7,3,4,0,28
618,0,0,0,0,0
619,16,19,45,102,50
620,15,13,29,81,38
621,18,16,24,109,54
622,0,0,0,0,0
623,13,19,24,89,44
624,4,12,21,86,52
625,52,19,24,168,76
626,0,0,0,0,0
627,0,0,0,0,0
628,29,2,3,104,14
629,0,0,0,0,0
630,10,8,19,98,32
631,3,8,14,45,21
632,22,17,19,98,32
633,0,0,0,0,0
634,18,17,25,130,67
635,14,17,24,97,75
636,16,4,6,69,37
637,13,6,41,91,62
638,17,19,18,100,44
639,9,17,19,81,23
640,3,10,11,73,38
641,0,0,0,0,0
642,6,10,10,96,40
643,12,10,20,66,27
644,16,22,25,109,62
645,97,16,56,188,133
646,9,5,24,96,51
647,0,0,3,0,2
648,4,5,4,126,21
649,14,16,14,95,40
651,0,0,0,0,0
652,4,28,40,92,44
653,103,7,76,236,236
655,0,0,0,0,0
656,26,21,42,90,46
657,75,14,39,105,57
658,13,17,23,110,30
659,14,5,18,74,31
660,52,28,117,144,83
661,8,9,19,68,43
662,8,10,18,48,30
663,22,16,39,92,89
664,2,14,23,39,24
665,109,37,209,575,345
666,10,7,26,88,37
667,48,17,39,147,111
668,41,23,183,214,128
669,9,16,23,69,44
670,11,11,39,145,75
671,11,10,23,133,27
672,11,10,30,90,36
673,20,11,39,118,52
674,117,20,245,309,198
675,11,12,26,123,44
676,117,15,204,385,205
677,22,11,16,70,29
678,27,28,145,432,142
680,63,27,135,274,127
681,47,15,94,66,40
682,10,14,21,67,39
683,92,31,302,523,277
684,103,4,58,180,165
685,67,77,204,485,273
686,18,4,16,26,13
687,20,13,36,96,46
688,9,4,12,42,22
689,195,1,246,469,292
690,93,36,213,459,263
691,11,5,12,33,22
692,20,12,33,114,113
693,0,0,0,0,7
694,11,4,11,36,20
695,0,0,0,0,-2
696,7,14,18,162,37
697,15,7,24,116,55
698,32,19,129,149,145
699,6,8,28,63,31
700,0,0,0,0,0
701,13,15,16,54,28
702,19,16,22,49,29
703,0,0,0,0,0
705,18,20,47,121,58
706,0,0,0,0,0
707,0,0,0,0,0
708,10,8,7,74,28
709,15,14,23,99,97
710,18,9,10,103,42
711,41,19,111,232,142
712,32,22,70,110,108
713,1,0,-1,0,-1
714,0,0,0,0,0
715,24,7,18,23,14
716,14,5,5,52,19
717,0,0,0,0,0
718,0,0,0,0,-1
719,11,16,31,80,49
720,7,14,15,54,32
721,8,13,23,100,35
722,46,5,59,41,22
723,31,3,9,35,17
724,54,11,112,146,73
725,0,0,0,0,-2
726,7,11,49,163,32
727,35,2,21,0,2
728,26,16,12,105,48
729,13,20,30,135,90
730,34,29,21,136,41
731,9,3,3,9,8
733,0,0,0,0,0
734,22,16,19,77,40
735,33,23,52,88,53
736,0,0,0,0,0
737,11,17,25,134,134
738,145,0,149,485,284
739,173,28,193,469,254
740,23,15,15,59,31
741,4,26,56,134,67
742,272,9,136,513,334
743,0,0,0,0,0
744,19,1,8,101,23
745,0,0,0,0,0
746,17,13,4,58,32
747,0,0,0,0,0
748,0,0,0,0,0
749,0,0,0,0,40
750,4,6,18,40,25
751,12,3,27,79,42
752,0,0,0,0,0
753,15,18,37,75,52
754,28,13,20,128,37
755,0,0,0,0,0
756,10,20,36,78,42
757,0,0,0,0,1
758,12,15,21,63,21
759,0,0,-1,0,0
760,0,0,0,0,3
761,14,8,7,20,7
762,0,0,0,0,0
764,0,0,0,0,0
765,25,1,-1,13,7
766,15,17,19,59,21
767,58,16,53,119,63
768,0,0,0,0,0
769,10,19,22,114,51
770,2,20,24,103,30
771,9,6,59,136,71
772,0,0,0,0,1
773,0,0,0,0,2
774,117,7,44,141,138
775,0,0,0,0,0
776,33,20,42,110,60
777,8,9,7,44,24
778,18,17,74,97,44
779,0,0,0,0,1
780,0,0,0,0,1
781,22,122,293,579,226
782,20,11,27,75,46
783,0,0,0,0,0
784,13,4,27,0,0
785,92,12,65,176,80
786,0,0,0,0,0
787,2,0,0,0,0
788,60,75,139,481,254
789,7,5,4,60,40
790,0,4,0,0,20
791,0,0,0,0,6
792,0,0,0,0,0
793,0,0,0,0,0
794,12,5,18,75,8
795,20,5,9,44,24
796,0,0,0,0,0
797,5,8,24,96,45
798,0,0,0,0,0
799,0,0,0,0,0
800,10,9,16,66,34
801,3,18,20,64,34
802,7,8,14,76,36
803,7,4,16,46,29
804,52,8,39,101,71
805,5,9,9,46,18
806,8,7,8,55,24
807,21,12,17,66,36
808,9,10,9,40,23
809,71,1,103,153,88
810,3,5,20,87,49
811,20,15,33,62,28
812,0,0,0,0,0
813,0,0,0,0,54
814,10,7,9,30,15
815,137,27,234,349,249
816,20,10,23,108,55
817,11,6,10,27,12
818,17,11,35,59,38
819,18,13,46,139,52
820,0,0,0,0,2
821,0,0,0,0,0
822,0,0,0,0,0
823,0,0,0,0,-1
824,0,0,0,0,0
825,5,0,9,0,4
826,21,50,87,141,71
827,15,16,9,91,49
828,0,0,0,0,0
829,9,8,10,45,17
830,0,0,0,0,0
831,0,0,0,0,0
833,0,0,0,0,0
834,0,0,0,0,0
835,7,6,14,82,49
836,5,9,20,67,15
837,83,30,154,911,297
838,11,13,25,76,48
839,11,0,0,0,0
840,0,0,0,0,0
841,0,0,0,0,0
842,70,11,104,161,86
843,0,0,0,0,0
844,13,12,44,106,53
845,10,0,15,0,22
846,13,3,12,68,31
847,20,17,24,77,49
848,12,5,10,38,28
849,17,0,1,76,17
850,0,0,0,0,-1
851,0,0,0,0,0
852,0,0,0,0,0
853,10,5,6,34,21
854,0,0,0,0,-1
855,1,0,0,0,1
856,8,6,66,58,22
857,11,6,6,36,15
858,0,0,0,0,6
859,12,7,12,58,33
860,1,0,0,0,0
861,0,0,0,0,0
862,17,5,11,42,5
863,7,8,30,46,27
864,19,9,18,99,48
865,36,36,129,196,180
866,7,5,17,96,34
867,36,13,33,155,155
868,73,18,87,154,87
869,33,6,42,118,57
870,12,15,7,57,24
871,91,9,47,180,68
872,0,0,0,0,1
873,0,0,0,0,0
874,25,4,10,57,24
875,13,5,7,22,11
876,7,7,26,70,33
877,9,7,9,48,27
878,12,6,20,38,27
879,15,10,21,84,37
880,0,3,0,36,4
881,27,13,35,90,59
882,53,7,20,69,31
884,0,0,0,0,0
885,0,0,0,0,2
886,7,9,35,126,123
887,0,0,0,0,1
888,0,0,0,0,0
889,16,7,5,30,9
890,0,0,0,0,22
891,0,0,0,0,-2
892,6,25,55,83,45
893,0,0,0,0,0
894,0,0,0,0,0
895,4,14,17,110,32
896,16,3,8,50,24
897,0,0,0,0,0
898,0,0,0,0,0
899,8,8,14,60,27
900,0,0,0,0,0
901,23,13,27,96,54
902,0,0,0,0,0
903,1,0,0,0,0
904,18,9,23,103,50
905,27,16,45,110,100
906,0,0,0,0,2
907,0,0,9,0,26
908,9,6,11,31,7
909,13,7,8,38,16
910,35,15,34,129,82
911,2,0,0,0,0
912,0,0,0,0,0
913,23,39,116,156,123
914,6,19,18,75,42
915,10,1,4,18,1
916,18,6,28,101,56
917,30,10,11,53,35
918,15,16,23,109,46
919,18,14,36,78,58
920,0,0,0,0,0
921,5,3,7,0,56
922,3,17,10,68,39
923,3,18,11,142,44
924,22,16,36,104,57
925,0,0,0,0,1
927,0,0,0,0,0
928,32,11,24,91,54
929,21,12,24,83,35
930,0,0,0,0,0
931,22,14,19,65,28
932,10,11,11,92,23
933,0,0,0,0,0
934,14,5,4,63,37
935,14,5,3,36,13
936,3,13,18,71,44
937,13,7,11,26,11
938,0,0,0,0,2
939,20,15,38,112,55
940,18,8,12,66,26
941,14,4,5,36,4
942,10,0,3,0,5
943,12,7,12,72,37
944,13,11,24,143,31
945,0,0,0,0,0
947,6,6,22,64,62
948,32,14,21,108,33
950,11,8,17,98,13
951,0,0,0,0,0
952,4,5,3,0,0
953,30,13,24,140,77
954,2,0,0,0,5
955,26,15,8,74,44
956,15,10,16,104,30
957,0,0,0,0,0
958,10,7,15,68,27
959,14,21,40,121,70
960,35,25,156,287,122
961,8,8,1,27,4
962,5,19,30,102,60
963,8,7,29,132,36
964,0,0,0,0,0
965,30,5,27,79,45
966,33,0,48,165,141
967,16,21,36,105,57
968,14,18,24,63,44
969,6,6,9,81,39
970,73,18,115,287,122
971,26,15,37,53,33
972,13,13,31,85,56
973,13,4,2,57,24
974,9,3,3,94,21
975,13,22,77,99,62
976,5,7,9,26,24
977,22,12,19,66,39
978,15,17,20,81,81
979,21,10,25,45,27
980,0,0,0,0,0
981,24,6,32,100,46
982,0,0,0,0,1
984,20,8,17,92,47
985,21,22,39,121,58
986,211,10,52,394,160
987,15,17,23,55,25
988,13,10,18,65,45
989,13,6,6,94,7
990,19,12,33,74,35
991,14,5,9,89,22
992,0,0,0,0,0
993,0,0,0,0,0
994,6,9,19,66,30
995,8,9,10,28,12
996,9,11,9,81,22
997,0,0,0,0,0
998,0,0,0,0,0
999,12,4,7,31,12
1000,0,0,0,0,2
1001,2,0,1,0,19
1002,1,0,0,0,0
1003,0,0,0,0,0
1004,7,8,8,33,10
1005,24,20,62,116,65
1006,13,7,10,110,23
1007,42,13,55,105,52
1008,69,23,142,244,142
1009,0,0,0,0,28
1010,28,11,4,66,27
1011,12,10,17,78,33
1012,21,15,17,141,38
1013,0,0,0,0,5
1014,14,11,15,27,16
1015,0,0,0,0,0
1016,9,7,11,27,13
1017,20,18,49,121,62
1018,1,0,-1,0,2
1019,38,5,39,71,31
1020,17,2,16,66,45
1021,4,12,20,51,23
1022,12,14,14,86,33
1023,169,16,175,741,273
1024,14,7,16,56,30
1025,10,6,8,69,35
1026,33,12,20,160,126
1027,0,0,0,0,0
1028,14,3,4,79,35
1029,9,20,60,115,62
1030,19,17,26,127,58
1032,30,18,54,107,106
1033,8,19,15,51,30
1034,14,9,11,80,20
1035,7,0,0,85,41
1036,4,15,36,59,30
1037,11,22,35,127,21
1038,0,0,0,0,0
1039,3,16,39,53,33
1040,0,0,0,0,0
1041,2,0,0,0,0
1042,11,7,12,32,25
1043,0,0,0,0,-1
1044,10,13,11,87,44
1045,2,0,0,0,-2
1046,0,0,0,0,2
1047,1,0,0,0,0
1048,9,18,54,147,66
1051,0,0,0,0,0
1052,0,0,0,0,0
1053,9,10,9,61,25
1054,0,0,0,0,0
1055,19,6,10,73,39
1056,0,0,0,0,0
1057,1,0,1,0,6
1058,120,12,95,260,167
1059,0,0,2,0,0
1060,11,10,17,191,181
1061,2,0,0,0,4
1062,4,2,5,22,14
1063,0,0,0,0,4
1064,9,7,18,51,26
1065,0,0,0,0,5
1066,20,9,25,87,44
1067,0,0,0,0,0
1068,12,13,32,85,53
1069,0,0,0,0,0
1070,15,22,68,131,114
1071,11,5,10,57,27
1072,13,7,23,159,24
1073,0,0,0,0,2
1074,34,12,11,95,50
1075,15,6,15,71,48
1076,1,0,0,0,4
1077,15,9,6,41,17
1078,0,0,0,0,4
1079,25,14,37,127,60
1080,14,22,38,94,24
1081,9,9,6,82,28
1082,22,3,11,63,29
1083,19,15,15,88,39
1084,10,0,7,42,21
1085,15,20,52,157,70
1086,11,8,11,53,27
1087,16,7,19,105,28
1088,15,5,6,47,31
1089,17,21,50,215,84
1090,0,0,3,39,7
1091,22,6,15,57,35
1093,0,0,0,0,0
1094,0,0,0,0,0
1095,16,15,9,73,59
1096,1,0,3,0,2
1097,15,7,17,186,37
1098,21,8,9,82,36
1099,0,0,0,0,0
1100,21,27,101,157,72
1101,14,12,7,67,35
1102,15,0,-1,0,4
1103,0,0,0,0,0
1104,9,23,50,106,102
1105,4,7,3,30,5
1106,6,8,11,59,11
1107,9,5,9,15,8
1108,0,0,0,0,2
1109,2,0,1,0,0
1110,1,10,23,43,25
1111,12,36,154,197,148
1112,9,7,25,104,24
1113,78,69,213,361,181
1114,59,33,167,225,222
1115,16,14,35,91,88
1116,21,10,37,70,47
1117,20,0,10,0,42
1118,2,0,0,0,0
1119,11,3,7,20,8
1120,15,9,24,41,16
1121,20,15,37,102,49
1122,14,12,32,127,104
1123,204,30,253,766,221
1124,9,16,22,61,33
1125,11,12,18,80,26
1126,17,12,41,102,69
1128,6,10,11,14,5
1129,19,2,0,44,15
1130,0,0,0,0,0
1131,14,12,15,48,27
1132,16,12,12,33,22
1133,23,9,40,190,47
1134,3,13,26,90,30
1135,8,15,10,83,21
1136,12,7,3,20,4
1137,0,0,0,0,0
1138,9,7,10,37,13
1139,112,15,109,337,177
1140,2,23,22,74,31
1141,0,0,0,0,0
1142,0,0,0,0,0
1143,0,0,0,0,2
1144,0,0,0,0,0
1146,18,19,50,120,64
1147,158,32,162,385,267
1148,0,0,0,0,0
1149,13,6,8,96,53
1150,11,0,3,46,16
1151,0,0,0,0,0
1152,0,0,0,0,0
1153,6,6,4,5,2
1154,15,19,36,84,48
1155,4,17,17,65,18
1156,113,9,57,134,132
1157,0,3,0,0,30
1158,1,0,0,0,0
1159,122,17,152,655,221
1160,10,12,10,48,24
1161,6,6,8,43,23
1162,8,17,24,73,37
1163,0,0,0,0,0
1164,14,14,27,65,36
1165,6,18,12,49,23
1166,10,9,27,80,26
1167,12,5,8,44,16
1168,11,7,20,61,5
1169,1,0,10,22,13
1170,0,0,0,0,0
1171,14,5,12,67,37
1172,25,10,17,94,46
1173,13,0,10,64,37
1174,18,4,8,42,14
1175,62,1,23,202,122
1176,0,0,0,0,0
1177,11,7,4,99,13
1178,22,6,16,64,33
1179,8,12,22,50,24
1180,7,9,24,70,38
1181,2,0,0,0,0
1182,25,16,36,90,86
1183,3,12,15,68,36
1184,0,0,0,0,2
1185,0,0,0,0,0
1186,11,0,2,18,8
