Company,Pay Period End,Tracking #,Address,City,State,Zip Code,FedEx URL
1835,2/28/2025,285926224540,2405 Vestal Pkwy E,Vestal,NY,13850,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926224540
2166,2/28/2025,285926225785,6438 Basile Rowe,East Syracuse,NY,13057,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926225785
1781,2/28/2025,285926225899,819 Bennie Rd,Cortland,NY,13045,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926225899
2286,2/28/2025,285926223212,161 Centereach Mall,Centereach,NY,11720,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926223212
2504,2/28/2025,285926224973,601 Frank Sottile Blvd,Kingston,NY,12401-1550,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926224973
2370,2/28/2025,285926219069,760 Hoosick Rd,Troy,NY,12180,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926219069
2043,2/28/2025,285926233452,2348 Route #19,Warsaw,NY,14569,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926233452
2874,2/28/2025,285926221963,200 Dutch Meadows Ln,Glenville,NY,12302,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926221963
2844,2/28/2025,285926227207,1549 Route 9,Clifton Park,NY,12065-5614,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926227207
3334,2/28/2025,285926235834,3222 State Route 11,Malone,NY,12953,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926235834
2637,2/28/2025,285926227023,288 Larkin Dr,Monroe,NY,10950,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926227023
1810,2/28/2025,285926225042,26 W Merritt Blvd,Fishkill,NY,12524,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926225042
2135,2/28/2025,285926238649,139 Merchant Pl,Cobleskill,NY,12043,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926238649
1677,2/28/2025,285926231184,4765 Commercial Dr,New Hartford,NY,13413,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926231184
1731,2/28/2025,285926230340,990 State Route 5 And 20,Geneva,NY,14456,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926230340
3329,2/28/2025,285926239417,7494 Us Highway 11,Potsdam,NY,13676,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926239417
2088,2/28/2025,285926231519,4133 Veterans Memorial Dr,Batavia,NY,14020,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926231519
1994,2/28/2025,285926231883,25 Consumer Sq,Plattsburgh,NY,12901,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926231883
2906,2/28/2025,285926231530,1890 Old Country Rd,Riverhead,NY,11901,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926231530
1940,2/28/2025,285926228751,279 Troy Rd,East Greenbush,NY,12144,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926228751
1966,2/28/2025,285926232950,4235 Veteran Dr,Geneseo,NY,14454,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926232950
2152,2/28/2025,285926228431,141 Washington Ave Extension,Albany,NY,12205,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926228431
2116,2/28/2025,285926233636,891 Route #9,Queensbury,NY,12804,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926233636
2159,2/28/2025,285926233761,1869 Plaza Dr,Olean,NY,14760,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926233761
1830,2/28/2025,285926233280,297 Grant Ave,Auburn,NY,13021,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926233280
2424,2/28/2025,285926240833,1134 Wicker St,Ticonderoga,NY,12883,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926240833
2104,2/28/2025,285926233533,1201 Route 300,Newburgh,NY,12550,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926233533
2351,2/28/2025,285926241461,30 Catskill Cmns,Catskill,NY,12414-1755,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926241461
2917,2/28/2025,285926235021,1850 Veterans Hwy,Islandia,NY,11749,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926235021
1976,2/28/2025,285926234780,1400 County Rd 64,Horseheads,NY,14845,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926234780
2915,2/28/2025,285926233901,3990 Nesconset Hwy,East Setauket,NY,11733,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926233901
2264,2/28/2025,285926234161,1320 Altamont Ave,Schenectady,NY,12303,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926234161
1909,2/28/2025,285926234003,1540 Military Rd,Niagara Falls,NY,14304,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926234003
2547,2/28/2025,285926238763,41 Anawana Lake Rd,Monticello,NY,12701,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926238763
2234,2/28/2025,285926235124,5815 Rome Taberg Rd,Rome,NY,13440,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926235124
1949,2/28/2025,285926235525,10401 Bennett Rd,Fredonia,NY,14063,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926235525
3221,2/28/2025,285926239233,515 E 4Th St,Watkins Glen,NY,14891,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926239233
2583,2/28/2025,285926231953,1123 Jerusalem Ave,Uniondale,NY,11553,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926231953
3420,2/28/2025,285926236635,1220 Old Country Rd,Westbury,NY,11590,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926236635
3607,2/28/2025,285926235352,13858 State Route 31,Albion,NY,14411,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926235352
2093,2/28/2025,285926235981,710 Horatio St,Utica,NY,13502,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926235981
4184,2/28/2025,285926237311,3335 Hempstead Tpke,Levittown,NY,11756,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926237311
4570,2/28/2025,285926237322,7500 Route 209,Napanoch,NY,12458,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926237322
5027,2/28/2025,285926236337,4975 Transit Rd,Lancaster,NY,14043,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926236337
5240,2/28/2025,285926236245,135 Fairgrounds Memorial Pkwy,Ithaca,NY,14850,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926236245
5282,2/28/2025,285926236988,3800 Dewey Ave,Greece,NY,14616,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926236988
5295,2/28/2025,285926238031,965 Broadhollow Rd,Farmingdale,NY,11735,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926238031
5498,2/28/2025,285926242505,7155 State Route 12,Lowville,NY,13367,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926242505
6038,2/28/2025,285926235970,8827 Old River Rd,Marcy,NY,13403,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926235970
6096,2/28/2025,285926238075,300 Enterprise Road,Johnstown,NY,12095,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926238075
6356,2/28/2025,285926240410,56 W Merritt Blvd,Fishkill,NY,12524,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926240410
6406,2/28/2025,285926241406,1580 Military Road,Niagara Falls,NY,14304,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926241406
6428,2/28/2025,285926240741,2950 Horseblock Rd,Medford,NY,11763,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926240741
6440,2/28/2025,285926243269,579 Troy Schenectady Rd,Latham,NY,12110,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926243269
6539,2/28/2025,285926238785,21341 Sam'S Dr,Watertown,NY,13601,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926238785
6674,2/28/2025,285926241807,333 Saw Mill River Rd,Elmsford,NY,10523,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926241807
6838,2/28/2025,285926240292,8827 Old River Rd,Marcy,NY,13403-3030,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926240292
8331,2/28/2025,285926237984,901 Boulevard East,Yaphank,NY,11980,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926237984
3583,2/28/2025,285926241575,311 Route 9W,Glenmont,NY,12077,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926241575
4597,2/28/2025,285926240546,886 Niagara Falls Blvd,North Tonawanda,NY,14120,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926240546
5242,2/28/2025,285926239704,8064 Brewereton Road,Cicero,NY,13039,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926239704
5202,2/28/2025,285926241417,85 Crooked Hill Rd,Commack,NY,11725,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926241417
3842,2/28/2025,285926243935,425 State Route 31,Macedon,NY,14502,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926243935
4403,2/28/2025,285926243247,24 Quaker Ridge Blvd,Queensbury,NY,12804,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926243247
5293,2/28/2025,285926239678,77 Green Acres Rd,Valley Stream,NY,11581,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926239678
5497,2/28/2025,285926244840,25737 Us Route #11,Evans Mills,NY,13637,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926244840
6673,2/28/2025,285926242115,3735 Union Rd,Cheektowaga,NY,14225,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926242115
6201,2/28/2025,285926242619,801 Frank Sottile Blvd,Kingston,NY,12401,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926242619
6041,2/28/2025,285926248098,180 High St,Sharon Springs,NY,13459,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926248098
6896,2/28/2025,285926243876,300 Enterprise Rd,Johnstown,NY,12095-3345,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926243876
6366,2/28/2025,285926244872,2441 Vestal Pkwy E,Vestal,NY,13850,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926244872
6431,2/28/2025,285926243431,830 County Road 64 Ste 2,Elmira,NY,14903,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926243431
6423,2/28/2025,285926246555,300 N Galleria Dr,Middletown,NY,10941,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926246555
6456,2/28/2025,285926241921,#7 Consumer Square,Plattsburgh,NY,12901,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926241921
6738,2/28/2025,285926247735,8827 Old River Rd,Marcy,NY,13403-3030,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926247735
5732,2/28/2025,285926244508,2 Gannett Dr,Johnson City,NY,13790,https://www.fedex.com/apps/fedextrack/?tracknumbers=285926244508
