Company,Pay Period End,Tracking #,Address,City,State,Zip Code,FedEx URL
1614,8/8/2025,391773316428,1525 Glenn School Rd,Durham,NC,27704,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773316428
1040,8/8/2025,391773314171,15955 Fm 529 Rd,Houston,TX,77095,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773314171
1231,8/8/2025,391773316439,9901 Grant St,Thornton,CO,80229,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773316439
1867,8/8/2025,391773316060,280 Woodward Rd,Westminster,MD,21157,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773316060
848,8/8/2025,391773316807,6811 Southcrest Pkwy,Southaven,MS,38671,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773316807
655,8/8/2025,391773316163,420 Memorial Dr,Hanson,KY,42413-9513,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773316163
784,8/8/2025,391773317825,1045 N Grand Ave,Mount Pleasant,IA,52641,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773317825
1993,8/8/2025,391773318203,6265 Brockport Spencerport Rd,Brockport,NY,14420,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773318203
2514,8/8/2025,391773316472,2132 Old Snow Hill Rd,Pocomoke City,MD,21851,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773316472
590,8/8/2025,391773316830,6300 Oakmont Blvd,Fort Worth,TX,76132,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773316830
330,8/8/2025,391773316690,9002 N Navarro St,Victoria,TX,77904,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773316690
1802,8/8/2025,391773317940,1501 Sw Wanamaker Rd,Topeka,KS,66604,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773317940
2351,8/8/2025,391773321037,30 Catskill Cmns,Catskill,NY,12414-1755,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773321037
2584,8/8/2025,391773317479,4375 Lawrenceville Hwy,Tucker,GA,30084,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773317479
2199,8/8/2025,391773317332,50739 Valley Plaza Dr,Saint Clairsville,OH,43950,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773317332
1169,8/8/2025,391773320821,1920 S Arkansas St,Springhill,LA,71075,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773320821
1930,8/8/2025,391773317067,58 Plaistow Rd,Plaistow,NH,03865,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773317067
67,8/8/2025,391773320085,600 Highway 71 N,Mena,AR,71953,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773320085
130,8/8/2025,391773318340,1000 W Shawnee St,Muskogee,OK,74401,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773318340
526,8/8/2025,391773317192,3706 Diann Marie Rd,Louisville,KY,40241,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773317192
1676,8/8/2025,391773319221,730 Us Highway 66 E,Tell City,IN,47586,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773319221
2439,8/8/2025,391773317744,8700 N Highway 146,Baytown,TX,77523,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773317744
2062,8/8/2025,391773318832,1400 Mall Dr,Benton Harbor,MI,49022,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773318832
1741,8/8/2025,391773322548,939 N Dupont Blvd,Milford,DE,19963,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773322548
1427,8/8/2025,391773320203,1470 S Court St,Circleville,OH,43113,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773320203
459,8/8/2025,391773317755,10300 Industrial Blvd Ne,Covington,GA,30014,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773317755
265,8/8/2025,391773319828,1900 W Moore Ave,Terrell,TX,75160,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773319828
197,8/8/2025,391773319427,1730 E Jackson St,Macomb,IL,61455,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773319427
1490,8/8/2025,391773319655,7219 Walton St,Rockford,IL,61108,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773319655
1301,8/8/2025,391773320111,5350 Clearbrook Village Ln,Roanoke,VA,24014,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773320111
976,8/8/2025,391773319563,3360 Front St,Winnsboro,LA,71295,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773319563
1364,8/8/2025,391773319839,5695 Highway 96 No.,Lake Havasu City,AZ,86404,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773319839
2273,8/8/2025,391773319850,5323 E Court St N,Burton,MI,48509,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773319850
912,8/8/2025,391773320052,6000 Bullard Ave,New Orleans,LA,70128,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773320052
1615,8/8/2025,391773320637,2203 Loveridge Rd,Pittsburg,CA,94565,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773320637
1041,8/8/2025,391773322239,1310 N Texas Blvd,Weslaco,TX,78599,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773322239
1105,8/8/2025,391773318980,4450 E Mccain Blvd,North Little Rock,AR,72117,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773318980
849,8/8/2025,391773318990,155 Louetta Xing,Spring,TX,77373,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773318990
1868,8/8/2025,391773321840,100 Mount Auburn Ave,Auburn,ME,04210,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773321840
1232,8/8/2025,391773321276,2604 N Main St,Belton,TX,76513,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773321276
591,8/8/2025,391773320567,805 Us Highway 27 S,Cynthiana,KY,41031,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773320567
656,8/8/2025,391773321081,1880 N Main St,Shelbyville,TN,37160,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773321081
785,8/8/2025,391773325710,1350 Azalea Dr,Waynesboro,MS,39367-2257,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773325710
2515,8/8/2025,391773322640,3721 E Thomas Rd,Phoenix,AZ,85018,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773322640
1994,8/8/2025,391773322309,25 Consumer Sq,Plattsburgh,NY,12901,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773322309
1551,8/8/2025,391773321861,6701 S 27Th St,Franklin,WI,53132,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773321861
3,8/8/2025,391773321817,30983 Highway 441 S,Commerce,GA,30529,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773321817
2200,8/8/2025,391773321910,150 Gold Star Hwy,Groton,CT,06340,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773321910
720,8/8/2025,391773322467,301 Leonardwood Rd,Frankfort,KY,40601,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773322467
1803,8/8/2025,391773320773,4331 Thousand Oaks Drive,San Antonio,TX,78217,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773320773
1931,8/8/2025,391773323990,2121 Lincoln St,Rhinelander,WI,54501,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773323990
331,8/8/2025,391773321714,525 N Cities Service Hwy,Sulphur,LA,70663,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773321714
2585,8/8/2025,391773323095,150 Barnum Avenue Cutoff,Stratford,CT,06614,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773323095
131,8/8/2025,391773326359,2311 S Jefferson Ave,Mount Pleasant,TX,75455,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773326359
527,8/8/2025,391773322412,1801 N Velasco St,Angleton,TX,77515,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773322412
2127,8/8/2025,391773323408,4300 Rib Mountain Dr,Wausau,WI,54401,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773323408
461,8/8/2025,391773327642,496 S Bibb Ave,Eagle Pass,TX,78852,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773327642
395,8/8/2025,391773323224,2410 E Expressway 83,Mission,TX,78572,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773323224
2440,8/8/2025,391773328145,210 Walmart Plz,Sylva,NC,28779,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773328145
1677,8/8/2025,391773321611,4765 Commercial Dr,New Hartford,NY,13413,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773321611
2063,8/8/2025,391773322971,6001 Mahoning Ave,Austintown,OH,44515,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773322971
198,8/8/2025,391773323636,1870 W Main St,Salem,IL,62881,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773323636
266,8/8/2025,391773324058,1601 W State Highway 114,Grapevine,TX,76051,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773324058
1491,8/8/2025,391773323740,1500 N Jefferson Way,Indianola,IA,50125,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773323740
1428,8/8/2025,391773324724,4730 Encore Blvd,Mount Pleasant,MI,48858,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773324724
1365,8/8/2025,391773325179,2222 Crest View Dr,Hudson,WI,54016,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773325179
1302,8/8/2025,391773327675,780 Commonwealth Dr,Norton,VA,24273,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773327675
977,8/8/2025,391773324209,1385 Amelia Plz,Fernandina Beach,FL,32034,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773324209
2274,8/8/2025,391773324220,200 12Th St Sw,Forest Lake,MN,55025,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773324220
850,8/8/2025,391773325525,2701 Carlisle Blvd Ne,Albuquerque,NM,87110,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773325525
1106,8/8/2025,391773330329,4283 Carter St,Vidalia,LA,71373,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773330329
1170,8/8/2025,391773325455,10445 Dixie Hwy,Louisville,KY,40272,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773325455
2352,8/8/2025,391773326554,2101 2Nd Ave Se,Cambridge,MN,55008,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773326554
913,8/8/2025,391773330513,1798 Old Stage Rd,Decorah,IA,52101,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773330513
1616,8/8/2025,391773330579,2900 Main St,Susanville,CA,96130,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773330579
1233,8/8/2025,391773325580,470 No Mayo Trail,Paintsville,KY,41240,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773325580
1042,8/8/2025,391773326999,488 Highway 71 W,Bastrop,TX,78602,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773326999
68,8/8/2025,391773324963,800 Highway 64 E,Wynne,AR,72396,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773324963
1869,8/8/2025,391773327561,150 E Route 70,Marlton,NJ,08053,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773327561
592,8/8/2025,391773327469,2020 N Nelson Dr,Derby,KS,67037,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773327469
657,8/8/2025,391773326407,768 S Jefferson Ave,Cookeville,TN,38501,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773326407
1804,8/8/2025,391773326197,1710 Apple Glen Blvd,Fort Wayne,IN,46804,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773326197
1552,8/8/2025,391773326289,323 S Arlington St,Salisbury,NC,28144,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773326289
332,8/8/2025,391773328260,6140A University Dri,Huntsville,AL,35806,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773328260
1995,8/8/2025,391773325904,4240 Yellowstone Ave,Chubbuck,ID,83202,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773325904
2516,8/8/2025,391773325981,743 Rainier Avenue South,Renton,WA,98057,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773325981
4,8/8/2025,391773327860,2901 Highway 412 E,Siloam Springs,AR,72761,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773327860
1742,8/8/2025,391773324882,3501 Route 42,Turnersville,NJ,08012,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773324882
2201,8/8/2025,391773328340,7101 Gateway Blvd W,El Paso,TX,79925,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773328340
721,8/8/2025,391773328763,19100 Murdock Cir,Port Charlotte,FL,33948,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773328763
2128,8/8/2025,391773329141,295 Plymouth St,Halifax,MA,02338,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773329141
2064,8/8/2025,391773326304,220 Route 6 & 209,Milford,PA,18337,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773326304
2586,8/8/2025,391773328281,2500 Walden Ave,Cheektowaga,NY,14225,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773328281
1932,8/8/2025,391773332940,17 Myrick St,Ellsworth,ME,04605,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773332940
528,8/8/2025,391773328204,2911 53Rd Ave E,Braden River,FL,34203,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773328204
396,8/8/2025,391773328752,3812 Liberty Hwy,Anderson,SC,29621,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773328752
978,8/8/2025,391773329299,2701 N Summit St,Arkansas City,KS,67005,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773329299
1678,8/8/2025,391773329737,2863 Heritage Dr,Delafield,WI,53018,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773329737
2275,8/8/2025,391773328682,5720 College Corner Pike,Oxford,OH,45056,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773328682
267,8/8/2025,391773330260,1212 S Madison St,Webb City,MO,64870,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773330260
199,8/8/2025,391773329760,825 Malerich Dr,Lincoln,IL,62656,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773329760
1492,8/8/2025,391773328421,14000 E Exposition Ave,Aurora,CO,80012,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773328421
1429,8/8/2025,391773328330,2052 N State Route 53,Fremont,OH,43420,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773328330
786,8/8/2025,391773330774,2300 Sycamore Rd,Dekalb,IL,60115,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773330774
1366,8/8/2025,391773330156,505 S. Pine Ridge Avenue,Merrill,WI,54452,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773330156
851,8/8/2025,391773333821,26180 Us Highway 70,Ruidoso Downs,NM,88346,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773333821
1171,8/8/2025,391773331575,8320 Lockwood Ridge Rd,Sarasota,FL,34243,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773331575
69,8/8/2025,391773331895,650 S Truman Blvd,Festus,MO,63028,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773331895
1234,8/8/2025,391773335353,175 Walmart Plaza Dr,Monticello,KY,42633,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773335353
2354,8/8/2025,391773332641,2500 S Adams Rd,Rochester Hills,MI,48309,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773332641
462,8/8/2025,391773330031,400 Highway 35 Byp N,Alvin,TX,77511,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773330031
132,8/8/2025,391773331130,200 Starlite Dr,Kingfisher,OK,73750,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773331130
1805,8/8/2025,391773332468,79295 Us Hwy 111,La Quinta,CA,92253,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773332468
1043,8/8/2025,391773336967,2008 W Grant Ave,Pauls Valley,OK,73075-0938,https://www.fedex.com/apps/fedextrack/?tracknumbers=391773336967
