STORE_NBR,Kayak On Hands Qty,Total On Order Qty,Season to Date Sales,TY Planned Forecasted Sales,LY Total Sales
167,11,4,12,41,37
168,23,4,40,153,34
169,0,0,0,0,2
170,12,2,12,48,20
171,0,0,0,0,1
172,8,10,15,117,39
173,19,9,13,78,42
174,4,7,8,32,3
175,0,0,0,0,0
176,0,0,0,0,0
177,104,3,119,212,139
178,1,0,1,0,50
179,16,5,22,91,60
180,10,9,24,134,72
181,6,8,6,50,15
182,22,0,11,94,41
183,0,0,0,0,0
184,4,4,18,80,31
185,30,8,28,145,73
186,1,4,19,80,30
188,25,85,32,147,48
189,18,4,30,97,48
190,8,2,6,35,14
192,4,60,27,89,49
194,25,3,1,79,8
195,5,2,14,92,25
196,3,55,12,35,18
197,0,0,0,0,0
198,0,0,0,0,0
199,13,0,7,0,72
200,0,0,0,0,0
201,0,0,0,0,-1
202,0,0,0,81,0
203,0,0,0,0,0
204,4,9,22,94,48
205,24,9,19,99,48
206,5,6,20,76,38
207,11,2,11,34,24
209,0,0,0,0,0
210,0,0,0,0,2
211,9,7,19,105,59
212,18,7,13,92,50
213,10,6,12,67,31
214,50,8,66,189,96
216,7,3,11,86,41
217,6,7,17,69,41
218,0,0,0,0,0
219,4,10,15,116,113
220,12,17,34,99,50
221,12,3,3,70,25
222,4,7,6,51,25
224,0,0,0,0,0
225,71,11,43,277,81
226,17,8,12,89,41
227,1,0,0,0,12
228,9,9,20,135,66
229,0,0,0,0,1
230,9,3,10,36,15
231,5,5,27,71,46
232,11,20,50,68,38
233,0,0,0,0,0
234,3,3,19,58,30
236,5,3,6,50,14
237,6,7,14,101,39
238,35,19,150,126,127
239,0,0,0,0,15
240,0,0,0,0,0
241,0,0,0,0,0
242,2,6,43,73,38
243,7,7,4,77,22
244,0,0,0,0,16
245,0,0,0,0,0
246,5,7,10,29,17
247,7,4,9,49,30
248,21,9,16,91,44
249,16,7,43,105,56
250,35,25,119,258,140
251,41,8,33,128,72
252,6,4,7,44,21
253,0,0,0,0,0
254,0,0,0,0,0
256,9,3,4,74,13
257,3,6,12,58,28
258,7,0,14,69,38
259,40,4,26,100,51
260,18,5,15,88,47
261,20,5,45,61,29
262,6,9,17,61,29
263,0,0,0,0,0
264,25,10,151,264,138
265,7,8,6,62,24
266,10,6,16,67,39
267,37,3,20,43,24
268,10,10,34,110,64
269,0,0,0,0,0
271,0,0,0,0,5
272,8,8,16,194,29
273,8,0,8,73,39
274,5,9,27,73,37
275,14,9,30,97,62
276,-1,0,0,0,2
277,0,0,0,0,0
278,0,0,0,0,0
279,8,5,17,86,54
280,0,0,0,0,0
281,155,62,226,610,302
282,1,0,1,0,34
283,0,0,0,0,2
284,14,8,14,88,45
285,3,6,4,46,21
286,1,9,10,58,31
287,86,7,59,162,84
288,26,6,17,91,52
289,0,0,0,0,1
290,0,0,0,0,1
292,0,0,0,0,2
293,0,0,0,0,0
294,0,0,0,0,11
295,6,4,6,50,26
296,1,2,20,64,36
297,21,6,16,59,36
298,19,9,37,106,56
299,22,7,24,78,40
300,10,14,58,134,72
301,67,4,79,83,43
302,0,0,0,0,0
303,0,0,0,0,2
304,0,0,0,0,12
305,0,0,0,0,1
306,9,6,11,63,30
307,7,12,29,80,39
308,69,15,118,196,128
309,7,6,8,35,16
310,18,5,7,47,23
311,0,0,0,0,3
312,2,0,0,0,1
313,5,15,19,76,38
314,36,5,25,86,76
315,15,4,13,105,28
316,14,10,27,97,50
317,0,0,0,0,0
318,2,4,2,0,32
319,2,3,19,34,15
320,0,0,0,0,1
321,11,7,10,60,43
322,0,0,0,0,0
323,1,0,0,0,1
324,0,0,0,0,2
325,0,0,0,0,0
326,0,0,0,0,0
328,0,0,0,0,-1
329,8,6,7,73,36
330,12,10,13,110,45
331,5,3,15,119,31
332,13,2,3,17,7
333,0,0,0,0,4
334,0,0,0,0,0
335,19,5,18,67,33
336,2,2,23,57,15
337,2,100,40,149,50
338,6,7,9,56,20
339,0,0,0,0,0
340,6,10,61,149,105
341,0,0,0,0,0
342,2,2,17,34,17
343,0,0,0,0,2
344,0,0,0,0,0
345,11,8,23,112,57
346,0,0,0,0,2
347,2,0,0,0,4
348,6,2,15,33,19
350,14,5,26,52,27
351,0,0,0,0,0
352,1,9,6,30,16
353,12,9,23,89,52
354,3,7,6,69,31
355,23,6,22,77,41
356,0,0,0,0,2
357,8,10,27,105,105
358,0,0,0,0,2
359,17,5,23,61,38
360,9,4,16,41,29
361,0,0,0,0,0
362,0,0,0,0,4
363,0,0,0,0,0
364,4,8,15,83,40
365,27,2,6,62,34
366,12,7,30,175,126
368,0,0,0,0,4
369,1,8,25,58,18
370,0,0,0,0,5
371,69,17,159,324,237
372,31,9,21,120,57
373,79,4,122,235,129
374,0,0,0,0,2
375,0,0,0,0,0
376,5,9,9,78,36
377,0,0,0,0,0
378,0,0,0,0,23
379,110,35,185,583,278
381,14,7,19,110,48
382,0,2,19,58,28
383,7,8,14,94,45
384,4,8,15,58,20
385,0,0,0,0,0
386,9,2,7,42,28
387,6,6,14,38,23
388,0,0,0,0,2
389,7,7,7,55,21
390,19,5,23,72,45
391,6,5,14,80,36
392,0,0,0,0,0
393,0,0,0,0,-2
394,2,5,12,57,38
395,0,0,0,0,2
396,14,1,27,86,46
397,0,0,0,0,2
398,4,8,11,51,32
399,19,7,13,90,49
400,17,6,14,71,38
401,1,0,0,0,1
402,0,0,0,0,2
403,14,3,22,71,48
404,14,6,28,126,95
405,9,4,18,59,33
406,12,8,24,63,29
407,44,0,69,146,66
408,6,3,6,40,18
409,2,3,14,48,26
410,174,6,148,502,299
411,0,0,0,0,0
412,18,6,26,93,51
413,28,4,21,106,62
414,21,6,10,66,27
415,0,0,0,0,1
416,8,6,22,58,26
417,23,5,34,100,55
418,0,0,0,0,0
419,2,7,21,54,17
420,0,0,0,0,0
421,34,16,60,119,53
422,0,0,1,0,24
423,10,5,6,59,34
424,11,6,15,52,28
425,0,0,0,0,0
426,17,4,15,76,41
427,14,6,17,116,59
428,13,6,4,24,10
429,0,0,0,0,1
430,4,3,6,39,11
431,12,8,24,82,41
432,2,0,0,0,5
433,1,0,0,0,4
434,10,2,7,44,43
435,0,0,0,0,0
436,5,13,18,145,37
437,0,0,0,0,0
438,-1,0,0,0,15
440,10,10,38,84,57
442,15,2,3,39,16
443,11,0,9,39,24
444,156,2,111,232,156
445,22,9,47,190,118
446,0,0,0,0,1
447,23,10,26,109,59
448,0,0,0,0,0
449,0,0,0,0,2
450,5,3,10,22,3
451,6,4,7,56,25
452,0,0,0,0,1
453,0,0,0,0,1
454,0,0,0,0,0
456,0,0,0,0,0
457,13,1,11,139,32
458,17,2,18,101,61
459,22,5,27,80,40
461,0,0,0,0,2
462,3,5,4,32,17
463,0,0,0,0,7
464,18,2,10,37,24
465,0,0,0,0,-1
466,0,0,0,0,0
467,24,3,12,62,40
468,0,0,0,0,0
469,7,3,8,0,10
470,12,0,4,22,6
471,0,0,0,0,0
472,0,0,0,0,0
473,0,0,0,0,-1
475,8,0,13,29,15
476,0,0,0,0,1
477,10,7,17,125,49
478,0,0,0,0,7
479,24,6,20,110,59
480,0,0,0,0,0
481,10,2,44,119,52
482,0,0,0,0,0
483,4,5,16,74,35
484,2,3,17,293,27
485,0,0,1,0,1
486,0,0,0,0,0
488,0,0,0,0,0
489,14,1,7,32,17
490,5,7,31,80,50
491,4,0,7,68,31
492,0,0,0,0,0
493,12,8,13,67,36
494,16,3,20,72,34
495,15,1,12,41,27
497,10,6,6,65,38
498,8,2,9,28,13
499,0,0,0,0,-1
500,0,0,0,0,0
501,22,11,13,144,87
502,13,5,28,64,34
503,0,0,0,0,0
504,14,9,20,68,37
505,6,3,19,52,33
506,0,0,0,0,0
507,4,0,14,0,15
508,53,144,171,582,289
509,0,0,0,0,0
510,57,5,98,202,118
511,7,4,19,116,63
512,0,0,0,0,0
513,0,0,0,0,0
514,19,0,3,66,33
515,142,7,144,528,254
516,16,13,19,0,179
517,15,4,12,30,19
518,45,14,124,241,140
519,3,1,5,118,41
520,34,1,11,89,44
521,8,1,6,40,23
522,0,0,0,0,0
523,5,8,24,82,44
524,0,0,0,0,0
525,0,0,0,0,0
526,17,7,4,79,47
527,0,0,0,0,0
528,13,2,12,99,51
529,6,4,9,41,21
530,0,0,0,0,0
531,7,0,8,17,8
532,12,2,10,19,12
533,14,0,8,34,18
535,19,10,30,107,58
536,31,4,23,126,64
537,0,0,0,0,1
538,2,0,10,68,28
539,6,3,12,46,27
540,0,0,0,0,3
541,7,12,25,85,49
542,9,6,4,85,15
543,11,2,6,20,9
544,3,7,14,44,27
545,5,2,13,75,34
546,0,0,0,0,0
547,11,2,6,44,18
548,23,4,19,70,41
549,0,0,0,0,0
550,0,0,0,0,0
551,20,4,19,75,35
552,30,5,35,118,109
553,9,3,17,69,38
554,0,0,0,0,2
555,16,3,5,84,15
556,7,5,16,110,49
557,1,3,18,44,21
558,8,2,12,34,14
559,14,9,24,153,58
560,4,0,28,77,22
561,55,19,27,157,141
562,9,1,13,71,37
563,21,9,18,131,65
564,12,4,18,62,15
565,15,7,27,95,47
566,0,0,0,0,0
567,0,0,0,0,0
568,10,6,25,91,44
569,86,10,135,490,147
571,16,8,15,68,40
572,9,7,13,63,35
573,20,4,25,58,26
574,19,6,30,97,50
575,0,0,0,0,1
576,0,0,0,0,0
577,-1,8,22,26,15
578,99,3,69,156,130
579,11,10,30,127,51
580,13,7,21,80,39
581,0,0,0,0,0
582,22,7,21,134,72
583,9,9,34,111,103
584,9,11,20,92,55
585,14,4,7,53,27
586,67,7,63,141,71
587,6,5,17,95,49
588,12,66,20,80,44
589,8,2,8,42,20
590,0,0,0,0,0
591,0,0,0,0,0
592,10,4,9,52,32
593,20,3,12,63,19
594,1,0,0,0,16
595,0,0,0,0,0
596,1,5,12,54,24
598,30,158,134,247,163
599,17,1,40,121,42
600,0,0,0,0,0
601,11,6,42,129,72
602,1,0,0,0,0
603,40,1,54,146,64
604,17,2,6,71,33
605,14,4,10,59,31
606,16,3,3,59,23
607,0,0,0,0,0
608,0,0,0,0,0
609,17,4,17,100,59
610,19,15,28,102,56
611,0,0,0,0,0
612,0,0,0,0,0
613,20,1,13,106,48
614,13,7,29,61,34
615,8,7,24,118,27
616,11,12,8,44,16
617,0,5,0,0,28
618,0,0,0,0,0
619,6,12,40,102,50
620,9,9,26,81,38
621,15,6,20,109,54
622,0,0,0,0,0
623,9,6,19,89,44
624,7,2,17,86,52
625,43,9,23,168,76
626,0,0,0,0,0
627,0,0,0,0,0
628,29,0,2,104,14
629,0,0,0,0,0
630,14,4,10,98,32
631,5,3,13,45,21
632,18,6,16,98,32
633,0,0,0,0,0
634,20,6,21,130,67
635,11,15,20,97,75
636,18,1,4,69,37
637,16,7,32,91,62
638,17,5,18,100,44
639,5,12,14,81,23
640,3,2,11,73,38
641,0,0,0,0,0
642,8,2,8,96,40
643,12,5,16,66,27
644,19,7,19,109,62
645,116,7,31,188,133
646,7,5,22,96,51
647,0,0,3,0,2
648,4,3,3,126,21
649,10,6,11,95,40
651,0,0,0,0,0
652,4,15,39,92,44
653,111,3,57,236,236
655,0,0,0,0,0
656,12,9,39,90,46
657,14,58,32,105,57
658,8,5,21,110,30
659,6,6,18,74,31
660,56,16,106,144,83
661,4,1,19,68,43
662,9,2,14,48,30
663,29,5,25,92,89
664,1,3,20,39,24
665,268,4,151,575,345
666,9,6,23,88,37
667,44,7,36,147,111
668,22,19,171,214,128
669,6,5,20,69,44
670,10,5,35,145,75
671,3,10,21,133,27
672,10,5,28,90,36
673,13,4,33,118,52
674,108,19,200,309,198
675,11,4,16,123,44
676,51,11,146,385,205
677,16,6,15,70,29
678,55,6,110,432,142
680,85,5,101,274,127
681,54,1,79,66,40
682,5,6,15,67,39
683,104,51,251,523,277
684,110,3,44,180,165
685,133,6,152,485,273
686,15,7,15,26,13
687,3,13,30,96,46
688,3,5,9,42,22
689,170,10,207,469,292
690,134,16,164,459,263
691,9,2,11,33,22
692,17,3,28,114,113
693,0,0,0,0,7
694,9,2,10,36,20
695,0,0,0,0,-2
696,5,7,14,162,37
697,17,2,22,116,55
698,38,8,112,149,145
699,14,2,21,63,31
700,0,0,0,0,0
701,2,8,13,54,28
702,19,8,15,49,29
703,0,0,0,0,0
705,23,10,35,121,58
706,0,0,0,0,0
707,0,0,0,0,0
708,17,1,6,74,28
709,16,10,15,99,97
710,13,2,10,103,42
711,48,6,94,232,142
712,35,15,63,110,108
713,1,0,-1,0,-1
714,0,0,0,0,0
715,18,7,15,23,14
716,11,2,5,52,19
717,0,0,0,0,0
718,0,0,0,0,-1
719,13,5,23,80,49
720,7,7,9,54,32
721,5,4,22,100,35
722,35,25,48,41,22
723,32,5,8,35,17
724,50,7,107,146,73
725,0,0,0,0,-2
726,5,9,44,163,32
727,11,35,11,0,2
728,26,9,11,105,48
729,12,11,22,135,90
730,3,44,18,136,41
731,8,1,2,9,8
733,0,0,0,0,0
734,20,13,15,77,40
735,36,5,45,88,53
736,0,0,0,0,0
737,6,7,23,134,134
738,179,1,114,485,284
739,177,0,141,469,254
740,21,13,11,59,31
741,15,6,44,134,67
742,296,10,101,513,334
743,0,0,0,0,0
744,15,4,5,101,23
745,0,0,0,0,0
746,12,3,4,58,32
747,0,0,0,0,0
748,0,0,0,0,0
749,0,0,0,0,40
750,1,4,17,40,25
751,14,4,22,79,42
752,0,0,0,0,0
753,13,8,30,75,52
754,18,16,18,128,37
755,0,0,0,0,0
756,9,7,32,78,42
757,0,0,0,0,1
758,9,14,14,63,21
759,0,0,-1,0,0
760,0,0,0,0,3
761,12,6,7,20,7
762,0,0,0,0,0
764,0,0,0,0,0
765,24,0,-1,13,7
766,11,6,17,59,21
767,20,59,39,119,63
768,0,0,0,0,0
769,10,3,21,114,51
770,6,3,16,103,30
771,4,8,56,136,71
772,0,0,0,0,1
773,0,0,0,0,2
774,136,3,25,141,138
775,0,0,0,0,0
776,41,1,31,110,60
777,5,2,8,44,24
778,7,13,74,97,44
779,0,0,0,0,1
780,0,0,0,0,1
781,48,6,242,579,226
782,22,5,19,75,46
783,0,0,0,0,0
784,13,8,24,0,0
785,90,11,59,176,80
786,0,0,0,0,0
787,2,0,0,0,0
788,81,12,105,481,254
789,3,5,4,60,40
790,0,0,0,0,20
791,0,0,0,0,6
792,0,0,0,0,0
793,0,0,0,0,0
794,8,5,14,75,8
795,21,2,6,44,24
796,0,0,0,0,0
797,5,4,19,96,45
798,0,0,0,0,0
799,0,0,0,0,0
800,7,6,13,66,34
801,2,4,18,64,34
802,8,7,11,76,36
803,13,3,12,46,29
804,52,7,36,101,71
805,7,3,5,46,18
806,13,0,4,55,24
807,12,15,15,66,36
808,4,14,7,40,23
809,85,2,86,153,88
810,-1,5,18,87,49
811,12,9,29,62,28
812,0,0,0,0,0
813,0,0,0,0,54
814,9,3,6,30,15
815,112,25,192,349,249
816,14,9,20,108,55
817,12,3,8,27,12
818,11,10,31,59,38
819,16,9,40,139,52
820,0,0,0,0,2
821,0,0,0,0,0
822,0,0,0,0,0
823,0,0,0,0,-1
824,0,0,0,0,0
825,8,0,6,0,4
826,45,17,58,141,71
827,11,6,7,91,49
828,0,0,0,0,0
829,10,2,9,45,17
830,0,0,0,0,0
831,0,0,0,0,0
833,0,0,0,0,0
834,0,0,0,0,0
835,9,2,13,82,49
836,5,4,20,67,15
837,128,15,122,911,297
838,9,6,22,76,48
839,11,0,0,0,0
840,0,0,0,0,0
841,0,0,0,0,0
842,90,6,71,161,86
843,0,0,0,0,0
844,9,2,36,106,53
845,10,0,15,0,22
846,7,4,11,68,31
847,18,5,21,77,49
848,13,1,9,38,28
849,11,2,1,76,17
850,0,0,0,0,-1
851,0,0,0,0,0
852,0,0,0,0,0
853,10,1,5,34,21
854,0,0,0,0,-1
855,1,0,0,0,1
856,17,7,51,58,22
857,12,1,4,36,15
858,3,0,0,0,6
859,12,2,10,58,33
860,1,0,0,0,0
861,0,0,0,0,0
862,17,2,9,42,5
863,5,4,30,46,27
864,9,13,18,99,48
865,49,6,111,196,180
866,6,2,16,96,34
867,35,5,23,155,155
868,85,12,75,154,87
869,29,9,35,118,57
870,8,6,5,57,24
871,4,13,36,180,68
872,0,0,0,0,1
873,0,0,0,0,0
874,22,3,10,57,24
875,11,2,7,22,11
876,10,3,21,70,33
877,10,2,8,48,27
878,14,2,17,38,27
879,8,7,18,84,37
880,0,2,0,36,4
881,27,8,28,90,59
882,5,57,12,69,31
884,0,0,0,0,0
885,0,0,0,0,2
886,9,8,27,126,123
887,0,0,0,0,1
888,0,0,0,0,0
889,17,3,4,30,9
890,0,0,0,0,22
891,0,0,0,0,-2
892,4,11,53,83,45
893,0,0,0,0,0
894,0,0,0,0,0
895,3,11,9,110,32
896,10,6,8,50,24
897,0,0,0,0,0
898,0,0,0,0,0
899,8,3,12,60,27
900,0,0,0,0,0
901,25,3,22,96,54
902,0,0,0,0,0
903,0,0,0,0,0
904,26,7,20,103,50
905,37,7,26,110,100
906,0,0,0,0,2
907,2,0,3,0,26
908,8,3,10,31,7
909,10,4,7,38,16
910,31,8,32,129,82
911,2,0,0,0,0
912,0,0,0,0,0
913,32,11,88,156,123
914,7,8,15,75,42
915,6,4,2,18,1
916,19,5,21,101,56
917,27,1,11,53,35
918,7,7,22,109,46
919,14,10,28,78,58
920,0,0,0,0,0
921,5,0,7,0,56
922,2,3,9,68,39
923,3,4,9,142,44
924,16,13,30,104,57
925,0,0,0,0,1
927,0,0,0,0,0
928,26,10,17,91,54
929,18,6,20,83,35
930,0,0,0,0,0
931,19,6,16,65,28
932,11,2,8,92,23
933,0,0,0,0,0
934,11,3,4,63,37
935,15,1,3,36,13
936,0,12,12,71,44
937,12,3,11,26,11
938,0,0,0,0,2
939,16,8,33,112,55
940,25,7,6,66,26
941,12,2,5,36,4
942,10,0,3,0,5
943,15,2,7,72,37
944,7,13,16,143,31
945,0,0,0,0,0
947,3,5,20,64,62
948,24,10,17,108,33
950,15,1,13,98,13
951,0,0,0,0,0
952,1,2,2,0,0
953,29,6,19,140,77
954,2,0,0,0,5
955,22,8,8,74,44
956,11,8,11,104,30
957,0,0,0,0,0
958,13,5,11,68,27
959,8,10,36,121,70
960,27,7,150,287,122
961,19,0,1,27,4
962,6,9,26,102,60
963,6,5,28,132,36
964,0,0,0,0,0
965,31,5,21,79,45
966,41,0,29,165,141
967,17,8,30,105,57
968,10,8,22,63,44
969,4,2,9,81,39
970,75,11,102,287,122
971,19,13,27,53,33
972,14,15,28,85,56
973,12,3,0,57,24
974,6,3,3,94,21
975,5,17,69,99,62
976,6,3,6,26,24
977,19,8,12,66,39
978,13,6,16,81,81
979,25,5,19,45,27
980,0,0,0,0,0
981,21,6,28,100,46
982,0,0,0,0,1
984,24,1,11,92,47
985,19,5,32,121,58
986,226,2,25,394,160
987,7,9,21,55,25
988,12,0,16,65,45
989,12,4,2,94,7
990,15,9,25,74,35
991,15,2,5,89,22
992,0,0,0,0,0
993,0,0,0,0,0
994,5,2,17,66,30
995,6,7,5,28,12
996,9,7,7,81,22
997,0,0,0,0,0
998,0,0,0,0,0
999,13,0,5,31,12
1000,0,0,0,0,2
1001,2,0,-1,0,19
1002,1,0,0,0,0
1003,0,0,0,0,0
1004,6,1,5,33,10
1005,17,12,57,116,65
1006,14,4,9,110,23
1007,35,12,37,105,52
1008,49,13,82,244,142
1009,0,0,0,0,28
1010,25,5,2,66,27
1011,3,13,14,78,33
1012,23,4,11,141,38
1013,0,0,0,0,5
1014,9,6,12,27,16
1015,0,0,0,0,0
1016,9,4,9,27,13
1017,18,8,44,121,62
1018,1,0,-1,0,2
1019,38,5,34,71,31
1020,22,0,12,66,45
1021,3,8,15,51,23
1022,8,8,13,86,33
1023,215,0,125,741,273
1024,12,4,15,56,30
1025,7,3,8,69,35
1026,33,6,17,160,126
1027,0,0,0,0,0
1028,9,2,2,79,35
1029,7,9,55,115,62
1030,17,10,22,127,58
1032,20,19,41,107,106
1033,8,8,9,51,30
1034,15,4,10,80,20
1035,7,0,0,85,41
1036,9,9,27,59,30
1037,17,9,31,127,21
1038,0,0,0,0,0
1039,14,9,23,53,33
1040,0,0,0,0,0
1041,2,0,0,0,0
1042,8,3,12,32,25
1043,0,0,0,0,-1
1044,8,7,7,87,44
1045,2,0,0,0,-2
1046,0,0,0,0,2
1047,1,0,0,0,0
1048,18,10,39,147,66
1051,0,0,0,0,0
1052,0,0,0,0,0
1053,7,6,9,61,25
1054,0,0,0,0,0
1055,18,2,10,73,39
1056,0,0,0,0,0
1057,1,0,1,0,6
1058,147,3,62,260,167
1059,0,0,2,0,0
1060,13,5,16,191,181
1061,2,0,0,0,4
1062,4,2,3,22,14
1063,0,0,0,0,4
1064,12,3,16,51,26
1065,0,0,0,0,5
1066,14,9,19,87,44
1067,0,0,0,0,0
1068,5,6,32,85,53
1069,0,0,0,0,0
1070,7,14,58,131,114
1071,9,6,8,57,27
1072,21,2,16,159,24
1073,0,0,0,0,2
1074,30,8,10,95,50
1075,12,3,13,71,48
1076,1,0,0,0,4
1077,12,3,6,41,17
1078,0,0,0,0,4
1079,25,8,28,127,60
1080,16,7,31,94,24
1081,9,1,5,82,28
1082,22,2,9,63,29
1083,15,4,13,88,39
1084,10,0,7,42,21
1085,17,8,45,157,70
1086,14,1,8,53,27
1087,10,9,18,105,28
1088,15,3,3,47,31
1089,10,11,43,215,84
1090,0,0,3,39,7
1091,20,4,13,57,35
1093,0,0,0,0,0
1094,0,0,0,0,0
1095,8,8,5,73,59
1096,1,0,3,0,2
1097,11,5,16,186,37
1098,15,7,6,82,36
1099,0,0,0,0,0
1100,35,9,80,157,72
1101,11,5,7,67,35
1102,15,0,-1,0,4
1103,0,0,0,0,0
1104,5,10,46,106,102
1105,5,1,2,30,5
1106,5,3,10,59,11
1107,9,2,7,15,8
1108,0,0,0,0,2
1109,2,0,1,0,0
1110,7,2,15,43,25
1111,42,11,144,197,148
1112,7,3,25,104,24
1113,124,3,162,361,181
1114,11,102,119,225,222
1115,10,8,26,91,88
1116,11,10,36,70,47
1117,56,0,7,0,42
1118,2,0,0,0,0
1119,7,4,5,20,8
1120,10,7,21,41,16
1121,13,18,33,102,49
1122,6,10,29,127,104
1123,115,20,198,766,221
1124,5,6,20,61,33
1125,10,2,15,80,26
1126,13,8,35,102,69
1128,9,1,8,14,5
1129,17,0,0,44,15
1130,0,0,0,0,0
1131,17,9,8,48,27
1132,15,8,10,33,22
1133,21,9,37,190,47
1134,2,8,18,90,30
1135,9,5,6,83,21
1136,12,0,3,20,4
1137,0,0,0,0,0
1138,9,5,10,37,13
1139,124,8,87,337,177
1140,5,5,19,74,31
1141,0,0,0,0,0
1142,0,0,0,0,0
1143,0,0,0,0,2
1144,0,0,0,0,0
1146,10,13,46,120,64
1147,202,3,112,385,267
1148,0,0,0,0,0
1149,13,5,7,96,53
1150,3,4,3,46,16
1151,0,0,0,0,0
1152,0,0,0,0,0
1153,3,3,3,5,2
1154,14,4,33,84,48
1155,6,7,13,65,18
1156,116,6,47,134,132
1157,0,0,0,0,30
1158,1,0,0,0,0
1159,63,61,132,655,221
1160,5,7,9,48,24
1161,6,4,6,43,23
1162,8,4,17,73,37
1163,0,0,0,0,0
1164,12,7,22,65,36
1165,8,6,4,49,23
1166,5,5,23,80,26
1167,8,6,9,44,16
1168,8,3,20,61,5
1169,9,0,9,22,13
1170,0,0,0,0,0
1171,13,3,9,67,37
1172,20,6,13,94,46
1173,16,0,8,64,37
1174,19,1,6,42,14
1175,58,0,22,202,122
1176,0,0,0,0,0
1177,9,7,1,99,13
1178,20,3,16,64,33
1179,5,6,19,50,24
1180,6,4,20,70,38
1181,2,0,0,0,0
1182,21,8,28,90,86
1183,5,3,13,68,36
1184,0,0,0,0,2
1185,0,0,0,0,0
1186,5,3,2,18,8
